"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sv2c",327.127442026333,0.548061689000499,0.124848387550251,4.38981792039489,1.13445610100679e-05,0.000222117475841424
"Acd",494.526877666864,-0.34522214054099,0.0786588334696255,-4.38885405889345,1.13949502184131e-05,0.000222725629343284
"Sugp1",631.563293270414,-0.30294100062862,0.0690307576492304,-4.38849305650055,1.14138778115995e-05,0.000222765075985202
"Tbr1",3684.53447116131,-0.266232968174073,0.0606743896825277,-4.38789692928283,1.14451988694363e-05,0.000223045931813541
"Gmfb",2767.85302728076,0.212940374870894,0.0485389063048856,4.38700397436564,1.14922690595325e-05,0.000223632426278111
"Exoc3",1864.63696063625,0.226947474563228,0.0517424416387249,4.3860990586377,1.15401582239545e-05,0.000224233103897311
"A830018L16Rik",281.430336442521,0.435264893948754,0.0992571585304698,4.38522420340229,1.15866376128306e-05,0.000224474064575633
"Camk2a",1200.25463542672,0.317650343732134,0.0724336662061461,4.38539646506504,1.15774715741966e-05,0.000224474064575633
"Cep170",8578.22176741497,0.192455648061789,0.0438948586092598,4.38446902802392,1.1626902284432e-05,0.000224923363722625
"Hecw2",451.613793986925,0.352314456924352,0.080399715874089,4.38203609420832,1.17575324347965e-05,0.00022711690952494
"Arhgef12",5416.25275190882,0.215523731923478,0.04920876881187,4.37978305751657,1.18797518169484e-05,0.000229141801517537
"Tubb2a",12693.5391282597,0.221100808600024,0.0504974222402353,4.37845733091411,1.19522335365815e-05,0.000230202813758662
"Scarb2",2970.2093474731,0.187014582243262,0.0427443902982206,4.37518422741537,1.21329963702127e-05,0.000233343203184208
"Elp2",1872.46565195053,0.222618382491645,0.0508938298751334,4.37417233165263,1.21894060357588e-05,0.000233960369477813
"Safb",2598.15146557785,-0.181922160893793,0.0415919814378712,-4.37397196778285,1.22006052703247e-05,0.000233960369477813
"Bzw1",5886.29339075006,0.162558102692662,0.0371808599365561,4.37209098902083,1.23062214927568e-05,0.00023564267724648
"Satb1",2121.35712762319,-0.199370784021564,0.0456046921095136,-4.37171647914652,1.23273539701782e-05,0.000235704733241115
"Htr7",83.5410377733882,0.816491772717046,0.186781832220254,4.37136611741894,1.2347155188869e-05,0.000235741191968348
"Rpl41",882.662144586457,0.345276069411696,0.0790989576677972,4.36511528839355,1.27055729806851e-05,0.000242233311790949
"Gm28455",144.366213636906,0.583106439219347,0.133601266958497,4.36452776604648,1.27397668027574e-05,0.000242534231010876
"Mapre1",5132.68091526745,0.281424895211913,0.0644913452940965,4.36376220605331,1.2784454186578e-05,0.000242831804270869
"Ncoa4",1780.77010320086,0.237191718886306,0.0543565311339649,4.36362869259874,1.27922629546063e-05,0.000242831804270869
"Siah3",380.229948563174,-0.387888683464657,0.088923942790817,-4.36202749553199,1.28862670320981e-05,0.000244264290476059
"Haghl",507.529044906008,-0.324114436940796,0.0743100468704347,-4.3616502827123,1.29085084077539e-05,0.000244299669558845
"Rcan2",581.285289912704,0.386236437973504,0.0885649373649295,4.36105358921022,1.29437657015389e-05,0.000244299669558845
"Scn3b",3145.31091587992,0.19879419372797,0.0455818804838219,4.36125477092871,1.2931868066582e-05,0.000244299669558845
"Nova1",1167.83230643109,0.327417866565354,0.0751296868978051,4.35803581892632,1.31234909462347e-05,0.000247337438806431
"Alox15",235.114578273331,0.581389688886608,0.133469415327882,4.35597689147255,1.32474753009346e-05,0.000248961825412999
"Ldlrad3",445.91286957165,-0.359179964894127,0.0824543477952979,-4.35610703981106,1.32396050653129e-05,0.000248961825412999
"Prkcb",2606.69506251806,0.26165105729482,0.0600990169713189,4.35366617426851,1.33879525945847e-05,0.000251243429460197
"Tcf7",69.7098196198318,-0.9029624996373,0.20761812777759,-4.3491505741955,1.36665854842435e-05,0.000256107535091642
"Gm53955",179.644211452058,-0.631651727432674,0.14528686528425,-4.34761756471834,1.37624304295995e-05,0.000257171997843324
"Tet1",1149.0737043447,0.255634254967288,0.0587967100571771,4.34776460653488,1.37532095349444e-05,0.000257171997843324
"Lyst",786.035376198146,0.307407743797721,0.0707807080155263,4.34310071792852,1.40485688011664e-05,0.000262147089782672
"Cirbp",2038.4067953183,-0.258029239066595,0.0594467433797014,-4.34051092451772,1.42151800767109e-05,0.000264880880241286
"Pabpc4",1604.21705915398,-0.25610575330599,0.0590216081132633,-4.33918629960944,1.43011250161926e-05,0.000265730636055459
"Pnma8a",1209.77996823762,0.246993055458855,0.0569191881864017,4.33936363691608,1.4289590269507e-05,0.000265730636055459
"Slc25a1",840.242113619963,-0.293517330986152,0.0676542102064041,-4.33849320080258,1.43462922388632e-05,0.000266194442189836
"Poc1b",356.333478175557,-0.384295660197518,0.0885906339060443,-4.33788136796816,1.43862766175857e-05,0.000266560911617544
"Mta1",1801.18731999097,-0.225630773926678,0.052027026803021,-4.33679930973061,1.44572513881529e-05,0.000267499760937536
"Lrrtm3",293.875070126314,0.439020778812183,0.101243262916366,4.33629622521003,1.44903634967221e-05,0.000267736393696799
"Eeig2",1494.93258099902,0.219176268010853,0.0505713474378819,4.33400095340692,1.46423539535319e-05,0.000270165785691638
"Grina",2098.54663929836,-0.19352057178405,0.0447262778346112,-4.32677569324348,1.51307904890895e-05,0.000278787460004567
"Vcan",5367.30658968632,0.180231724535332,0.0416660079126402,4.32562977747277,1.52096690320085e-05,0.000279849413167151
"Emx2",291.948223963767,-0.472642830209216,0.109296912314083,-4.32439325322383,1.52952242890265e-05,0.000280249352967504
"Glra2",1235.77923678433,0.257059732070397,0.059437871396691,4.32484754298768,1.52637387448477e-05,0.000280249352967504
"Mast2",3860.82668996094,-0.193229518162336,0.0446808936310017,-4.32465652451194,1.52769701612403e-05,0.000280249352967504
"Napb",1632.40695416114,0.258512197106934,0.0598186740762826,4.3215969109792,1.54903987734574e-05,0.000283038160113077
"Tcaf1",6062.19461195107,0.150643482742605,0.0348566359752836,4.32180210532721,1.54759966132885e-05,0.000283038160113077
"Oxct1",3638.95534787389,0.168455336234778,0.0389826883804857,4.3212857612741,1.55122620979023e-05,0.000283045070467818
"Ipcef1",150.676008721731,0.628726806128254,0.145740699992178,4.31400978698468,1.60319844322593e-05,0.000292123600152951
"Drd1",203.954783369856,0.487183044404324,0.1129771799728,4.31222521682357,1.61619679724691e-05,0.000293679677336977
"Rps29",456.002300613539,0.482617934368783,0.111915773979311,4.3123316509253,1.61541874980199e-05,0.000293679677336977
"Mical3",2728.68892027231,0.222000601329924,0.0515060179495622,4.31018762792574,1.63116089639849e-05,0.000295990546131594
"Celf2",21322.3587767919,-0.162763059190446,0.0377834743762472,-4.3077843389852,1.64898045101663e-05,0.000298812496034293
"Nacad",1883.88174779996,-0.210092986478247,0.048804877696999,-4.30475387690942,1.67171484926151e-05,0.000302516090991362
"Adam22",2452.37462221681,0.270583906287829,0.0628850618963442,4.30283278934896,1.68628113617557e-05,0.000304733438792551
"Sstr2",440.803623994051,-0.420640481398788,0.0977862499981703,-4.30163219682377,1.6954457354563e-05,0.000305969892039744
"Nlgn4l",675.759798163483,0.291742451897502,0.0678350967247951,4.30075972444017,1.70213542217041e-05,0.000306756936411395
"Midn",4344.43180631218,-0.274495278233266,0.0638365648687435,-4.29996944224153,1.70821661951872e-05,0.000307432318928137
"Kcnj6",318.974944808815,0.577540851838838,0.134370527353594,4.29812149444832,1.72251743200276e-05,0.000309583146646718
"Pten",3955.97953775149,0.189562954288785,0.0441146424974096,4.29705294109356,1.73083868400916e-05,0.000310654888598592
"Nek6",422.329868220163,-0.361487534144332,0.0841306153476295,-4.29674182995878,1.73326862148714e-05,0.000310667766251314
"D130043K22Rik",173.207302044439,0.548460833436316,0.127838314211702,4.29026960202289,1.78456341587441e-05,0.000319427152727303
"Cct8",3466.64773173746,0.162945632741858,0.0379995104821798,4.28809820637748,1.80209419886094e-05,0.000322127394515523
"Auts2",4478.25865375728,-0.218545267712728,0.051031412133557,-4.28256359319945,1.84752305456418e-05,0.000329800389171118
"Ubxn7",2779.98423913316,0.202503182056147,0.0473078485214397,4.28054093316827,1.86439590197578e-05,0.000332361997464532
"Vps37c",456.133528540977,-0.338228575833581,0.0790310405196437,-4.27969280942862,1.87151446356474e-05,0.000333180155986512
"Rnf126",674.818427373948,-0.30360373650675,0.0709773146664491,-4.27747566857813,1.89024611292761e-05,0.000335720580055125
"Sod2",1194.70184936303,0.253523948249878,0.0592705606176811,4.27740088178362,1.89088105663354e-05,0.000335720580055125
"Ube2i",3723.75276130635,-0.176156552837423,0.0412101362615081,-4.27459282637607,1.91486914672426e-05,0.000339522020712589
"Capn7",1414.61244220789,0.232218490212197,0.0543437513074981,4.27314060264656,1.92738834428525e-05,0.000341264199731432
"Rap1gap2",954.729817163389,0.243706102242517,0.0570359182619532,4.27285313656615,1.92987573098464e-05,0.000341264199731432
"Rpl35",2252.17906975216,0.210669062854525,0.0493356688990753,4.27011668343822,1.95370728324396e-05,0.000345015278142842
"Cct4",3510.01966270154,0.166666487711975,0.0391068463513444,4.26182377925868,2.02765309991094e-05,0.00035711633607255
"Snap47",2759.28080778076,0.183188624845999,0.042980722160271,4.26211137548844,2.02504465925322e-05,0.00035711633607255
"Camsap2",4082.03766639851,0.201457645429931,0.0472869874675463,4.26031887880772,2.04135450030584e-05,0.000359049455100522
"Zfp60",1923.98011952293,0.215540660663721,0.050623356454743,4.25773152470467,2.06511743094169e-05,0.000362744760469677
"Abca5",588.347579236485,0.374089577807448,0.087893402916859,4.25617356243802,2.07955295464959e-05,0.000364308917879704
"Ldb1",3291.07131271178,-0.202546490470911,0.0475860159961314,-4.25642883168403,2.07718115788937e-05,0.000364308917879704
"Rsf1",2238.52607427675,0.212580934534042,0.0499814705664836,4.25319487651477,2.10742024937236e-05,0.000368700589179701
"Gm41284",1542.41856660335,-0.350080068854685,0.0823775326570832,-4.2497032572216,2.14053897367232e-05,0.00037313297834545
"Nop53",1220.44374255476,-0.325631316864959,0.0766233957542066,-4.24976358277729,2.13996259038571e-05,0.00037313297834545
"Zfp941",173.356342549553,0.61277785439541,0.144195623626212,4.24962865713505,2.14125194799727e-05,0.00037313297834545
"Zdhhc2",888.987136089509,0.302198418361331,0.0711889843572309,4.24501657229551,2.18577265984073e-05,0.000380387965927896
"Klhl28",987.905813705395,0.301326267948758,0.0710495949264764,4.24106947070671,2.22457263643896e-05,0.000386629550296132
"Uba6",659.316033997284,0.335580859315531,0.0791519829650339,4.23970249063472,2.23816220908749e-05,0.000388478905698532
"Nhs",237.606349946118,0.495303772771288,0.116836034108366,4.2393066193251,2.24211241888599e-05,0.00038865248692637
"Tcof1",805.796012438886,-0.31218792592428,0.0736492381464287,-4.23884800143609,2.24669704307902e-05,0.000388935438180329
"Hdgf",2269.53306723742,-0.262387015706862,0.0619449472829824,-4.23580981525744,2.27729469220778e-05,0.000393714964240752
"Ddx11",144.207573375547,-0.580503730551242,0.13719968828438,-4.23108636623144,2.32565346909065e-05,0.000401548608149414
"Septin9",1702.33522052746,-0.25521742354417,0.0603293042169648,-4.23040555260378,2.33270371197098e-05,0.000402238726459498
"Camta2",841.078020966326,-0.263860676260706,0.0624457032772623,-4.22544166232143,2.38472599709709e-05,0.000410671637722315
"Tmem33",1888.00867381676,0.222862676228243,0.0527565438042309,4.22436081209646,2.39619889646073e-05,0.000412108671827333
"Wwp1",629.861795199752,0.29179802850903,0.0690841011093709,4.22380871753788,2.4020794584306e-05,0.000412581418322877
"Dennd2a",442.823600380681,-0.343528758310855,0.081396519531055,-4.22043547181141,2.4383084620577e-05,0.000418258797905575
"Nnt",342.599529931656,-0.377763182707617,0.0896393771988778,-4.21425487896347,2.5060415539489e-05,0.000429318484157643
"Zdbf2",1294.6297100584,0.335780329496879,0.0796852997919081,4.21383028455366,2.51075979420126e-05,0.000429568175698798
"B3galt2",710.260437520901,0.333405139786839,0.0791690804247249,4.21130494377593,2.53899731519267e-05,0.000433835935542778
"Mcm2",483.35840551511,-0.47597611190972,0.113066961674882,-4.20968340228654,2.55728782961632e-05,0.000436395205535821
"Mbd3",1485.8352277207,-0.264022216677332,0.0627298554771725,-4.20887653365327,2.56643570115443e-05,0.000436870810134493
"Tnr",1891.081478629,0.259302078162892,0.0616087330852746,4.20885262814906,2.56670720391754e-05,0.000436870810134493
"Grk6",1162.2527128553,-0.262476535973625,0.0624003382746186,-4.20633194035724,2.5954893111339e-05,0.000441199692708104
"Ro60",3392.02048566154,0.19625435927004,0.0466735870241102,4.20482700780339,2.61281922984554e-05,0.000443573202757541
"Pak4",313.80624962959,-0.406562505945608,0.0967318024847412,-4.20298697535116,2.63415751055419e-05,0.000446620219357025
"Pold1",354.289347396155,-0.388179518151171,0.092406401909087,-4.20078598594367,2.65989939643663e-05,0.000450405072604835
"Phf14",3892.56045618692,0.166249400766699,0.039589512458428,4.19932932847489,2.67706723577531e-05,0.000452730215200308
"Gm29975",327.654873918129,-0.389898275333345,0.0928647374132688,-4.19856111365728,2.68616363060084e-05,0.000453686149609428
"Sox3",121.430346951964,-0.72448450979613,0.172741258963683,-4.19404439994526,2.74024309303831e-05,0.00046222743287691
"Neil3",96.9370979715091,-0.667286817952562,0.15939623332406,-4.18633994064299,2.8348867768232e-05,0.000475755393603424
"Prkca",1418.5210707998,0.224471251205857,0.0536139903258216,4.1868036652692,2.82910345545496e-05,0.000475755393603424
"Robo2",5726.58156126477,0.208893200444015,0.0498962282836814,4.18655292452905,2.83222916340545e-05,0.000475755393603424
"Scd2",15431.4286179503,-0.160500191314212,0.0383377654103964,-4.18647747452406,2.83317035771386e-05,0.000475755393603424
"A830082N09Rik",658.061753663454,0.338133310345148,0.0808078945986159,4.18440935783197,2.85908497396578e-05,0.000478112866031036
"Lrrc9",136.793614134674,0.595929685987813,0.142414002511992,4.18448801014236,2.85809530973298e-05,0.000478112866031036
"Srsf4",1590.09476291465,-0.280012376400572,0.0669189533280535,-4.18435080757885,2.85982191006875e-05,0.000478112866031036
"Alcam",1659.10041245847,0.219299395472852,0.0524443905089622,4.18156057005518,2.89515101203853e-05,0.000482798731752993
"Mir99ahg",55.1357285236002,-0.91844722960342,0.219642335000747,-4.18155830295784,2.89517988526541e-05,0.000482798731752993
"Cds2",3202.53196937516,0.183891666680398,0.0439878745290594,4.18050812068483,2.90858423488757e-05,0.00048406858519992
"Fam120a",2009.06737646974,-0.227678537093128,0.054467255364067,-4.18009931969754,2.9138180360068e-05,0.00048406858519992
"Zfp458",252.264165127243,0.431219667878923,0.103153146935945,4.18038305847033,2.91018443310884e-05,0.00048406858519992
"Nsd1",5256.3188487417,0.222444318848568,0.0532533309656473,4.17709680906275,2.95253385285124e-05,0.000489882631957963
"Atm",1178.82565818904,0.300217468309442,0.0718957541037854,4.17573293516139,2.97028133938526e-05,0.00049121282256262
"Rps7",6183.98163040887,0.181625809832838,0.0434935395462502,4.1759261657631,2.96776076465067e-05,0.00049121282256262
"Sox2",1126.00977249614,-0.344688278082738,0.0825477799240189,-4.17562142070939,2.97173690285721e-05,0.00049121282256262
"Sppl2a",1233.03854508779,0.217727674200392,0.0521497036539291,4.17505103471452,2.97919258216014e-05,0.000491828108739068
"Zhx2",483.502202508075,-0.369425196535115,0.0884923686391378,-4.17465598690878,2.98436678251586e-05,0.000492065682013316
"Ankle1",91.4491727116099,-0.678981406287625,0.162666112797728,-4.17408023471934,2.9919230839287e-05,0.00049269493384596
"Cxxc5",532.342952161993,-0.354840458165118,0.0851089701884511,-4.16924863947265,3.05605452031801e-05,0.000502627493766161
"Rnf14",2857.96655740948,0.189910070603236,0.0455561271020375,4.1687053462177,3.0633470003886e-05,0.000503198670612462
"Adnp",3085.13922667056,-0.283435033245577,0.0680313553730384,-4.16624116470132,3.09663115001074e-05,0.000507758907055138
"Ube2d1",1500.76219253071,-0.241834198833265,0.0580483779701874,-4.16608021256798,3.09881707357167e-05,0.000507758907055138
"Setd2",2626.68798306705,0.220551480943478,0.052952225265982,4.16510316300469,3.11211808141341e-05,0.000509304889497394
"Cep250",1284.00716374455,-0.259677075218989,0.0623613116765413,-4.16407333710194,3.1261962736444e-05,0.000510340888587253
"Pdia4",1185.42333176343,0.287676461237825,0.0690823512377531,4.16425405452342,3.12372141367382e-05,0.000510340888587253
"Htr1b",94.2334209712932,0.669787528001222,0.160909272719348,4.16251665725592,3.14759172602905e-05,0.000513197690578054
"Ubap2",1839.02661605252,-0.215412187967774,0.0517609183025065,-4.16167631935816,3.1591993229975e-05,0.000514453546120755
"Gtf2ird1",1089.60853348944,-0.273929796860593,0.0658614177865026,-4.15918463444816,3.19385656149426e-05,0.000519455140013894
"Gak",1391.21917382154,-0.217059147425776,0.0521924022762172,-4.15882653335319,3.19886703554581e-05,0.000519628536698896
"Zfp207",4156.01503917125,0.213889803511187,0.0514448989867475,4.15764843014438,3.21540355560675e-05,0.000521671507901026
"Hjurp",2502.19935176274,-0.236934278137013,0.056995701267027,-4.15705523170891,3.223760734539e-05,0.000522372360740973
"Mad2l2",496.96311025336,-0.319564875291656,0.0768779971932547,-4.15677940319308,3.22765372432937e-05,0.000522372360740973
"Clk2",432.801725396497,-0.373626346148905,0.0899583621967918,-4.15332534991649,3.27678326395893e-05,0.000529611797596337
"Rhbdl3",260.096074532463,-0.430236181202166,0.103594702390049,-4.15307126017183,3.28042528342653e-05,0.000529611797596337
"Wbp11",1118.17783163111,-0.271108356875109,0.065327849480947,-4.14996604096356,3.32524604201243e-05,0.00053619083668876
"Casp8ap2",803.424394766133,0.279357811110114,0.0673700700379585,4.1466160114234,3.37425247800522e-05,0.000543427899086073
"Hspa13",1055.10649387856,0.225587362330445,0.0544232367592264,4.14505596806865,3.39730721687797e-05,0.000545806405794517
"Pcdh1",1507.52813601358,0.27756319200841,0.0669604061737764,4.1451838163597,3.39541222657984e-05,0.000545806405794517
"Map3k9",2532.18147311768,0.294505070814528,0.0710709096741766,4.14382019541725,3.41567591520441e-05,0.000548089092654116
"Tbc1d24",2599.87411616974,0.188785781955732,0.0455992033486024,4.14011140748401,3.47137190468121e-05,0.000556348582387716
"Cpsf7",1902.07222085439,-0.208085067466576,0.050297376890626,-4.13709581553461,3.51729262519236e-05,0.000563023244766515
"Wbp1",709.944979341305,-0.254700208600762,0.061670739107159,-4.13000090947825,3.62761799293598e-05,0.000579978633967701
"Cep164",582.148386086969,-0.320375588553224,0.0775845028922761,-4.12937605591231,3.63749029377101e-05,0.000580852086425931
"Ube2k",2381.39438707489,0.174944327407153,0.0424140373569858,4.1246799010125,3.71250715799178e-05,0.000592113429774622
"Cct6a",4651.90610624023,0.164788559972364,0.039974008933097,4.12239263387778,3.74957388200664e-05,0.000596580752675791
"Wiz",2315.48328393439,-0.251132259433496,0.0609182493667831,-4.12244708349138,3.7486874210152e-05,0.000596580752675791
"Dgkk",156.615119004357,0.59850191308964,0.145297960555602,4.11913498855071,3.80297323484671e-05,0.000604347037344639
"Bcl7a",3226.47184653681,-0.224414979836702,0.0544905836858315,-4.11841761744706,3.81482898913437e-05,0.000605500687986218
"Ntn1",705.736043433397,0.301254168105373,0.0731939705321675,4.11583312006523,3.85783366940556e-05,0.000611589660177483
"Nol4",2118.34952518388,0.190350989072786,0.0462556737379639,4.11519222811703,3.86856875812663e-05,0.000612554384850484
"Rpl38",459.800386740327,0.385232403555053,0.0936282383848809,4.11448949804507,3.8803722374874e-05,0.000613685760584141
"Emx1",274.89457095234,-0.419532851175567,0.10198096290638,-4.11383496702913,3.89139687622014e-05,0.00061469139625089
"Hipk3",939.227144927027,0.275755218757037,0.0670528179497119,4.11250753046423,3.91384699955413e-05,0.000616873710508754
"Itfg1",2765.77477170836,0.214752602300322,0.052219928958987,4.11246446675534,3.9145773643944e-05,0.000616873710508754
"Pum2",5560.78250599777,0.193501329182863,0.0470955192263652,4.10869934892949,3.9789366258856e-05,0.000626266560447035
"Sema6c",2502.52487026346,-0.185688115192155,0.0451983594970581,-4.10829324909992,3.98593800424371e-05,0.000626619895798409
"Rlim",1913.87086738407,0.21154643535866,0.0514983196164716,4.10783180760325,3.99390769255179e-05,0.000627124433154676
"Bdp1",1095.92188683886,0.265461062424817,0.064645889854594,4.10638732055371,4.01895372129506e-05,0.000630305908623109
"Kcnb2",505.493997073471,0.373056143285227,0.0909038891059939,4.10385239789075,4.06326755742016e-05,0.000635742123532699
"Lars1",1152.05240912641,0.216633258571606,0.0527871137796983,4.10390421184425,4.06235715654092e-05,0.000635742123532699
"Apcdd1",1069.81281263701,-0.34223148050041,0.0834540091046692,-4.10083930265326,4.11654362576054e-05,0.000643313709676979
"Slc7a5",1574.75260004377,-0.322620690795596,0.0786964319504853,-4.09955931672461,4.13937571768272e-05,0.00064611535195204
"Pacsin3",106.644109197726,-0.652862537292446,0.159417442550152,-4.09530178661007,4.21618816344373e-05,0.000657326187753938
"Dnttip2",516.19282197228,0.329637771598557,0.0805470315779007,4.09248814190935,4.26769074898564e-05,0.000663784627238923
"Met",492.249017952418,0.331300699335518,0.0809509211039452,4.09261185441128,4.26541375432889e-05,0.000663784627238923
"Ptbp1",1248.86178220062,-0.307643426835144,0.0752092071127814,-4.09050219574595,4.30440135839124e-05,0.000668704994050073
"4933409K07Rik",565.109538548829,0.437501240083759,0.106983954773764,4.08940986532916,4.32472079993819e-05,0.000671070339439172
"Shmt2",530.922564392599,-0.318891653911295,0.0780830879830385,-4.08400413135,4.4266243137675e-05,0.000686074690700859
"Gm46290",109.237568160766,-0.932484139600768,0.228626863514977,-4.07862892953384,4.53020768120948e-05,0.000700480704134433
"St6galnac3",393.296889875997,0.36602207845416,0.0897375644860359,4.07880557657787,4.52676735849729e-05,0.000700480704134433
"Atp6v1b2",3129.50219188992,0.170147484762801,0.041760994596865,4.07431591142166,4.61498011671591e-05,0.000712752028811435
"Gldc",232.312746042124,-0.475480760868843,0.116761803899525,-4.07222863118834,4.65654373978779e-05,0.00071832912444923
"Kctd16",264.40429481566,0.586971368511626,0.144270754682959,4.06854022356449,4.73085950187373e-05,0.000727787599040942
"Notch2",1027.15907682524,-0.323645203513858,0.0795516764321935,-4.06836433911886,4.73443124622808e-05,0.000727787599040942
"Stau1",1848.46542361934,-0.189505374776777,0.0465785966275917,-4.06850760858948,4.73152163208092e-05,0.000727787599040942
"Gnb2",5201.71387956188,-0.231735812809538,0.0569798193655066,-4.06698047466647,4.76262317889254e-05,0.000731268039146041
"H1f0",2869.17034793385,-0.309279093584915,0.0760605409896569,-4.06622263739844,4.77812912816024e-05,0.000732794797839151
"Ddx6",6678.43681197819,0.175362241219339,0.0431654186820108,4.06256319465336,4.85368019157166e-05,0.000743516079578664
"Cadm2",2658.89193851214,0.30095779455705,0.074097504563084,4.06164548093283,4.87280371255335e-05,0.000745578584311009
"Ednrb",812.322715135587,0.270169484908286,0.0665257013724495,4.06112944823716,4.88358826804652e-05,0.000746361854329986
"Adgrf5",291.450055119477,0.39914792836708,0.0983935641460083,4.05664671090455,4.9782296403018e-05,0.000759944348567045
"AI606473",63.8366437086059,1.00186561181337,0.246992444285048,4.05626016096726,4.98647155558456e-05,0.00076032148464434
"Lancl3",306.624166760103,0.448883941817576,0.110701129226247,4.05491746068972,5.01520086082375e-05,0.00076293598314656
"Tox",678.863026838393,-0.356993354260674,0.088036906054068,-4.05504203023021,5.01252890000094e-05,0.00076293598314656
"Itm2a",359.21451464813,0.375900473851836,0.0927371016713355,4.05339898570525,5.04788018786805e-05,0.000767021610091968
"Tanc1",178.4259928624,-0.480328691279308,0.118598789992765,-4.05003028537314,5.12110048529002e-05,0.000777250896235146
"Palm",4761.68433469586,-0.203763470481868,0.050321031580853,-4.04927053521294,5.13775255679791e-05,0.0007788809227072
"Rab11b",3536.44462992441,-0.226757135134169,0.0560571568465774,-4.04510588638629,5.22994802493429e-05,0.000791946382534302
"Cct5",3737.28176874635,0.150342981890385,0.0371731643405803,4.04439558905837,5.24582799459319e-05,0.00079343901263801
"Zfp189",208.951364480577,0.462529684995314,0.114393253220921,4.04333010883132,5.2697344155697e-05,0.000796140839343064
"Dnaja1",5856.22637392489,0.152594428721876,0.0377424998882104,4.04303978734439,5.27626630017947e-05,0.000796214573179431
"Ctc1",1317.94481246321,-0.230648523571185,0.0570749911010888,-4.04114865585647,5.31900260849043e-05,0.000801745313092139
"Map3k2",1288.79849544036,0.284760711492221,0.0704748461235124,4.04060068457839,5.33144697272167e-05,0.000802702656212974
"Trp53inp2",2278.15802985755,-0.197148536759986,0.0488061566008048,-4.03941941940855,5.35836726696435e-05,0.000805834821632287
"Mdn1",2304.9089056055,0.25069596455775,0.0620764147193266,4.03850585912945,5.37927500070091e-05,0.000808056657459906
"Otud6b",800.026733792782,0.288553919166962,0.0714788639806201,4.03691249549233,5.4159258025861e-05,0.000812635609604434
"Mta2",2033.7153959393,-0.19999061063078,0.0495719638966487,-4.03434915444818,5.47538508342645e-05,0.000820622560740159
"Acat1",2420.96407700625,0.180850265396424,0.0449156393732512,4.02644308129624,5.66269388457193e-05,0.000840188385350432
"Acsl3",1165.71421412727,0.276845326254171,0.0687513487273341,4.02676211272787,5.65501937577954e-05,0.000840188385350432
"Appbp2",683.899748757793,0.296562424510933,0.0736541829356005,4.02641659564986,5.6633314573492e-05,0.000840188385350432
"Ddn",281.210883262136,0.537405431111989,0.133427767582048,4.02768809559467,5.63280001337015e-05,0.000840188385350432
"Grik2",2004.35290208588,0.280961247554845,0.0697565522427618,4.02773988280074,5.631559801811e-05,0.000840188385350432
"Kmt5c",726.318842083516,-0.27464374244201,0.0682073927943928,-4.02659786850243,5.65896914628244e-05,0.000840188385350432
"Sltm",1978.29287192399,-0.175608950805174,0.0436000144777634,-4.02772689203434,5.63187088327516e-05,0.000840188385350432
"Tbc1d1",505.920320630355,-0.380302424806666,0.0944114226963042,-4.02813996384733,5.62198728591469e-05,0.000840188385350432
"Tmem108",686.476667399693,-0.320765789624142,0.0796550050327294,-4.02693828833911,5.65078558027591e-05,0.000840188385350432
"Maged2",1890.45004022617,0.218138990962581,0.0542042071307126,4.02439224757116,5.71226406717837e-05,0.000846494564915724
"Ablim2",200.040336922559,0.51922874176222,0.129141245811428,4.02062670605175,5.80435196355104e-05,0.000859174525481139
"Foxp2",1372.14458335647,0.247614222168546,0.0615979848204281,4.01984290379622,5.82369615211087e-05,0.000861070405251499
"Zfp322a",1065.61480084482,0.267001764524963,0.0664418814863646,4.01857621355526,5.85508710655364e-05,0.000864741228046386
"Nt5dc2",743.173152344156,-0.345994154215692,0.0861613584587196,-4.01565342521218,5.92813182513768e-05,0.000874548809231398
"Sox9",764.667502341071,-0.398964053867794,0.0993849553281817,-4.01433046430784,5.96147747719162e-05,0.00087848438797005
"Pdk1",747.728057192837,0.26393228977559,0.065752965192697,4.01399828893047,5.9698779177854e-05,0.000878739348479384
"Yme1l1",1732.15543888399,0.196208746185246,0.0489490119567992,4.00843118873193,6.11234430117016e-05,0.000898705623031425
"Depdc5",837.0464810285,0.264800607689367,0.0660717293231311,4.00777473818386,6.12935396741815e-05,0.000900201885917132
"Bora",127.336843302093,-0.572487807732759,0.142961012770255,-4.0045030224623,6.21479965942246e-05,0.00091084041632807
"Smchd1",1550.00308093342,0.248653929674722,0.0620940629779442,4.00447188909258,6.21561814391176e-05,0.00091084041632807
"Ppp2r3a",2291.20383970961,0.200677272807644,0.0501270645948841,4.00337172003734,6.24460677774677e-05,0.000914071663222622
"Zfp715",627.857169108756,0.326029688554635,0.0814570395084114,4.00247407126757,6.26835392363864e-05,0.000916529351720483
"Thnsl1",629.780863468599,0.324862263577626,0.0811903688916918,4.00124137890041,6.30110392915923e-05,0.000920296487391837
"Syt13",302.60231155422,0.456152862383159,0.114069582236361,3.99890008747445,6.3637535276027e-05,0.00092841737511227
"Elapor2",599.512245591553,0.408038497163188,0.1020707362891,3.99760511188514,6.39865800380894e-05,0.00093151260316337
