ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4173	30,12,25,30	0,0,1,0	20,21,15,18	0,2,3,0	559	39	0.182235009478395	0.596793013496497	1.0,1.0,0.636,1.0	1.0,0.423,0.259,1.0	0.239
4174	139,227,159,155	3,8,2,3	144,139,116,122	11,1,4,6	1154	39	0.313764742393335	0.704253631417228	0.61,0.49,0.729,0.636	0.307,0.824,0.495,0.407	0.108
4175	137,183,172,117	29,28,29,25	178,132,140,153	19,21,32,24	1364	39	0.374859833684873	0.742625149774567	0.119,0.157,0.145,0.118	0.211,0.152,0.111,0.154	-0.022
4176	28,45,47,23	11,1,6,5	19,24,22,23	5,3,11,9	398	39	0.115024917562304	0.509809478601289	0.2,0.815,0.434,0.311	0.271,0.439,0.164,0.2	0.171
4177	48,78,71,42	25,26,24,13	35,35,34,32	15,20,26,15	561	39	0.0354951355670575	0.372233631414835	0.118,0.173,0.171,0.183	0.14,0.108,0.083,0.129	0.046
4178	40,33,33,45	0,0,0,1	62,69,49,69	0,0,2,0	137	39	0.999202115572178	0.999202115572178	1.0,1.0,1.0,0.928	1.0,1.0,0.875,1.0	0.013
4181	26,9,27,22	0,1,0,1	30,10,13,10	3,0,1,0	589	39	0.222234321118557	0.644157452517557	1.0,0.373,1.0,0.593	0.398,1.0,0.463,1.0	0.026
4207	2,0,0,0	0,0,0,0	0,5,0,0	1,0,0,0	687	39	0.05699996376056	0.446510158592501	1.0,NA,NA,NA	0.0,1.0,NA,NA	0.5
4208	123,121,112,113	1,5,12,2	101,91,85,90	0,2,3,2	244	39	0.170051877145377	0.586779595408161	0.952,0.795,0.599,0.9	1.0,0.879,0.819,0.878	-0.083
4209	118,113,109,107	3,0,0,4	98,86,80,87	1,2,0,0	166	39	0.82952607686829	0.999202115572178	0.902,1.0,1.0,0.863	0.958,0.91,1.0,1.0	-0.026
4210	61,95,69,39	53,32,57,28	80,71,81,53	32,27,35,44	465	39	0.219616867592386	0.638469077516468	0.088,0.199,0.092,0.105	0.173,0.181,0.163,0.092	-0.031
4211	101,157,143,129	3,7,11,7	129,124,141,145	4,4,7,7	153	39	0.383267182113688	0.745425747539486	0.896,0.851,0.768,0.824	0.892,0.888,0.837,0.841	-0.03
4212	83,130,148,121	107,75,73,104	126,105,115,131	89,83,79,79	514	39	0.643252317052902	0.916593632441794	0.056,0.116,0.133,0.081	0.097,0.088,0.099,0.112	-0.002
4213	3,3,11,7	2,0,2,1	16,6,20,8	0,7,2,7	1744	39	0.999202115572178	0.999202115572178	0.032,1.0,0.11,0.135	1.0,0.019,0.183,0.025	0.013
4214	5,10,4,8	0,0,0,0	4,2,6,7	0,0,1,0	623	39	0.0980327406640394	0.482168463822616	1.0,1.0,1.0,1.0	1.0,1.0,0.273,1.0	0.182
4219	74,60,54,58	8,10,15,7	53,44,48,67	4,4,8,15	135	39	0.612573307561735	0.896322405365752	0.728,0.634,0.51,0.705	0.793,0.761,0.634,0.563	-0.044
4222	27,40,44,29	4,4,0,2	71,41,64,45	0,1,1,4	1049	39	0.0899180914458173	0.474782606603006	0.201,0.271,1.0,0.35	1.0,0.604,0.704,0.295	-0.195
4223	4,4,5,7	1,0,0,0	12,5,8,2	1,1,1,0	129	39	0.535005861104788	0.844662415482563	0.547,1.0,1.0,1.0	0.784,0.602,0.707,1.0	0.114
4224	68,81,77,66	1,1,0,0	133,89,109,87	0,0,2,0	2651	39	0.549330096509829	0.851720646975479	0.5,0.544,1.0,1.0	1.0,1.0,0.445,1.0	-0.1
4225	42,44,35,39	1,2,1,0	68,52,49,43	0,2,1,4	1558	39	0.84184680345142	0.999202115572178	0.513,0.355,0.467,1.0	1.0,0.394,0.551,0.212	0.044
4226	25,23,19,20	0,0,0,0	32,30,18,24	0,0,0,1	762	39	0.129633149425024	0.53299973331875	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.551	0.112
4227	30,60,48,57	1,2,0,1	101,61,104,82	3,1,0,0	527	39	0.40331234294407	0.758552460909534	0.689,0.689,1.0,0.808	0.714,0.819,1.0,1.0	-0.087
4228	14,36,25,31	2,0,0,0	60,40,63,52	4,4,3,2	275	39	0.0525253972077715	0.445974464859407	0.498,1.0,1.0,1.0	0.68,0.586,0.749,0.787	0.174
4229	81,115,112,128	0,1,0,0	211,186,191,194	1,0,0,0	1262	39	0.787385226283136	0.986874947892919	1.0,0.78,1.0,1.0	0.867,1.0,1.0,1.0	-0.022
4230	57,99,82,93	0,0,0,1	157,122,152,150	0,0,0,0	906	39	0.228756834736398	0.648955559535881	1.0,1.0,1.0,0.8	1.0,1.0,1.0,1.0	-0.05
4231	41,75,59,67	1,0,0,0	116,101,111,120	0,0,0,2	654	39	0.999202115572178	0.999202115572178	0.71,1.0,1.0,1.0	1.0,1.0,1.0,0.782	-0.018
4232	5,3,7,2	1,1,3,6	8,7,1,8	0,2,4,0	164	39	0.25940050891156	0.677990564216219	0.543,0.416,0.357,0.073	1.0,0.454,0.056,1.0	-0.28
4233	5,4,10,2	4,4,6,3	9,9,1,8	3,15,2,5	203	39	0.999202115572178	0.999202115572178	0.194,0.161,0.243,0.114	0.366,0.103,0.088,0.235	-0.02
4234	12,6,20,1	10,6,8,4	28,9,14,17	10,21,13,9	322	39	0.999202115572178	0.999202115572178	0.127,0.108,0.232,0.029	0.253,0.049,0.115,0.186	-0.027
4235	31,20,40,20	0,4,0,0	73,40,57,42	1,0,0,0	1615	39	0.999202115572178	0.999202115572178	1.0,0.108,1.0,1.0	0.638,1.0,1.0,1.0	-0.132
4236	23,14,22,20	0,0,2,0	46,31,44,28	0,2,3,0	1228	39	0.999202115572178	0.999202115572178	1.0,1.0,0.259,1.0	1.0,0.33,0.318,1.0	0.153
4237	28,17,27,20	6,5,1,3	47,32,45,30	3,6,7,1	1300	39	0.303337272347741	0.704253631417228	0.123,0.093,0.448,0.167	0.32,0.138,0.162,0.474	-0.066
4238	23,43,53,28	0,3,2,1	40,21,31,46	0,2,3,0	144	39	0.740213698340427	0.971101012027849	1.0,0.795,0.878,0.883	1.0,0.74,0.737,1.0	0.02
4239	52,47,64,38	19,26,29,29	71,48,61,75	40,29,26,37	501	39	0.955740893429393	0.999202115572178	0.176,0.123,0.147,0.093	0.121,0.114,0.154,0.136	0.003
4240	73,90,84,89	7,12,11,12	74,60,79,87	14,5,11,16	2301	39	0.249375750594452	0.667545030271955	0.15,0.113,0.115,0.112	0.082,0.169,0.109,0.084	0.011
4241	73,145,130,77	0,0,0,1	90,107,68,79	0,1,0,0	233	39	0.809847270123201	0.996735101690093	1.0,1.0,1.0,0.928	1.0,0.947,1.0,1.0	-0.005
4243	135,107,80,102	0,1,4,1	136,92,102,113	3,2,0,0	1088	39	0.999202115572178	0.999202115572178	1.0,0.793,0.418,0.785	0.619,0.622,1.0,1.0	-0.061
4244	97,92,93,79	3,4,10,1	113,108,115,131	7,7,5,3	125	39	0.843421431125005	0.999202115572178	0.91,0.878,0.744,0.961	0.834,0.828,0.878,0.932	0.005
