IncLevel1	IncLevel2	IncLevelDifference
0.315,0.581,0.076,0.287	0.185,0.133,0.187,0.125	0.157
0.04,0.059,0.072,0.037	0.08,0.085,0.075,0.043	-0.019
0.928,0.889,0.887,0.926	0.834,0.956,0.813,0.954	0.018
1.0,0.164,1.0,1.0	1.0,1.0,0.079,1.0	0.021
1.0,1.0,1.0,0.632	1.0,1.0,1.0,1.0	-0.092
0.938,1.0,1.0,1.0	0.848,1.0,1.0,0.888	0.05
0.101,0.155,0.098,0.137	0.156,0.125,0.134,0.155	-0.02
0.82,1.0,0.694,0.617	1.0,1.0,1.0,0.64	-0.127
0.74,0.702,0.67,0.614	0.612,0.729,0.625,0.624	0.034
0.1,0.179,0.147,0.106	0.125,0.148,0.117,0.14	0.001
0.817,0.886,0.776,0.752	0.649,0.785,0.709,0.736	0.088
0.018,0.009,0.013,0.012	0.005,0.005,0.004,0.007	0.008
1.0,1.0,1.0,1.0	0.898,0.898,1.0,1.0	0.051
0.12,0.194,0.153,0.121	0.075,0.069,0.163,0.089	0.048
0.027,0.041,0.041,0.034	0.046,0.016,0.041,0.032	0.002
0.638,1.0,1.0,1.0	1.0,1.0,0.43,1.0	0.052
0.065,0.095,0.054,0.016	0.034,0.063,0.032,0.027	0.018
1.0,0.625,1.0,0.472	0.461,0.782,0.671,0.806	0.094
1.0,1.0,0.331,0.483	1.0,1.0,1.0,0.852	-0.259
0.036,0.034,0.028,0.016	0.024,0.039,0.07,0.015	-0.009
1.0,0.885,1.0,1.0	0.896,0.885,0.893,0.855	0.089
0.38,0.523,0.588,0.658	0.428,0.543,0.582,0.663	-0.017
NA,NA,1.0,NA	NA,1.0,0.0,NA	0.5
1.0,0.693,0.461,1.0	1.0,0.53,0.511,0.558	0.139
0.596,0.795,0.559,0.635	0.56,0.646,0.527,0.65	0.05
1.0,1.0,0.883,1.0	1.0,1.0,1.0,1.0	-0.029
0.176,0.17,0.126,0.105	0.13,0.106,0.092,0.109	0.035
1.0,1.0,0.31,0.0	0.183,0.402,0.07,1.0	0.164
1.0,1.0,1.0,1.0	NA,0.0,1.0,1.0	0.333
0.197,1.0,1.0,0.197	0.0,NA,1.0,0.269	0.175
1.0,1.0,0.623,1.0	1.0,1.0,1.0,1.0	-0.094
0.166,0.302,0.193,0.277	0.347,0.379,0.052,0.264	-0.026
0.783,0.686,0.751,0.809	0.783,0.836,0.609,0.696	0.026
0.757,0.797,0.691,0.758	0.865,0.858,0.916,1.0	-0.159
0.315,1.0,0.237,1.0	1.0,1.0,1.0,1.0	-0.362
0.989,0.962,0.973,0.967	0.985,0.958,0.978,0.982	-0.003
0.806,0.905,0.865,0.876	0.855,0.843,0.877,0.908	-0.008
1.0,0.728,0.732,0.815	1.0,1.0,1.0,1.0	-0.181
0.32,0.708,0.389,0.671	0.747,0.772,0.727,0.425	-0.146
0.114,0.192,0.252,0.117	0.165,0.209,0.198,0.2	-0.024
0.864,0.606,0.635,0.735	0.727,0.595,0.725,0.804	-0.003
0.14,0.245,0.22,0.122	0.154,0.168,0.161,0.186	0.014
1.0,0.873,1.0,1.0	1.0,1.0,1.0,1.0	-0.032
1.0,0.871,0.862,1.0	0.929,1.0,0.763,0.94	0.025
0.759,0.864,0.75,1.0	0.929,0.897,0.785,0.937	-0.044
0.477,0.509,0.659,0.502	0.531,0.615,0.624,0.595	-0.054
0.638,0.364,1.0,0.414	1.0,1.0,1.0,0.534	-0.279
1.0,0.595,0.49,0.802	0.468,0.738,0.752,1.0	-0.018
0.052,0.059,0.046,0.052	0.047,0.052,0.053,0.051	0.001
0.216,0.325,0.216,0.221	0.261,0.226,0.343,0.223	-0.019
0.772,0.76,0.76,0.63	0.782,0.653,0.639,0.77	0.019
0.766,0.776,0.835,0.673	0.7,0.651,0.815,0.878	0.001
1.0,1.0,0.382,NA	1.0,1.0,0.094,NA	0.096
0.84,0.888,1.0,0.892	1.0,1.0,0.805,0.737	0.019
0.149,0.744,0.431,0.244	0.064,0.262,0.331,0.449	0.115
0.618,0.618,0.521,0.698	0.632,0.5,0.513,0.709	0.025
0.727,0.712,0.876,0.691	0.843,0.654,1.0,0.739	-0.057
0.581,0.479,0.587,0.622	0.761,0.467,0.523,0.376	0.036
0.328,0.429,0.374,0.476	0.425,0.534,0.442,0.438	-0.058
1.0,0.802,1.0,0.659	1.0,0.742,0.509,1.0	0.053
1.0,0.771,1.0,0.348	0.57,0.696,0.62,1.0	0.058
0.013,0.028,0.025,0.011	0.037,0.025,0.033,0.042	-0.015
1.0,1.0,1.0,1.0	1.0,0.539,0.547,1.0	0.228
0.284,0.655,0.388,0.224	0.134,0.227,1.0,0.446	-0.064
0.283,0.197,0.172,0.177	0.071,0.188,0.106,0.208	0.064
1.0,1.0,0.188,NA	NA,1.0,1.0,1.0	-0.271
0.018,0.041,0.041,0.033	0.069,0.017,0.069,0.06	-0.021
0.175,0.026,0.56,0.045	0.175,0.0,1.0,1.0	-0.342
0.885,0.94,0.938,1.0	1.0,0.864,1.0,1.0	-0.025
0.049,0.199,0.264,0.152	0.284,0.292,0.293,0.323	-0.132
0.04,0.3,0.194,0.08	0.154,0.175,0.232,0.136	-0.021
0.582,0.871,0.474,0.618	0.513,0.426,0.659,0.351	0.149
0.174,0.22,0.23,0.192	0.341,0.289,0.213,0.262	-0.072
0.668,0.929,0.774,0.755	0.666,0.825,0.814,0.846	-0.006
0.138,0.158,0.16,0.154	0.138,0.137,0.127,0.137	0.018
0.939,1.0,1.0,1.0	0.927,1.0,1.0,1.0	0.003
0.759,0.464,0.378,0.718	0.684,0.445,0.424,0.768	-0.0
0.761,0.671,0.871,0.885	0.605,0.739,0.736,0.728	0.095
0.683,0.936,0.692,0.821	0.627,0.686,0.551,0.741	0.132
0.641,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.09
0.127,0.289,0.357,0.168	0.249,0.333,0.214,0.203	-0.015
0.858,0.725,0.687,0.629	1.0,1.0,1.0,1.0	-0.275
1.0,1.0,1.0,0.832	1.0,0.553,0.819,1.0	0.115
0.889,1.0,0.869,1.0	1.0,1.0,1.0,1.0	-0.06
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.325	0.169
0.384,0.132,0.241,0.11	0.113,0.247,0.11,0.127	0.068
0.198,0.091,0.061,0.043	0.075,0.081,0.119,0.062	0.014
0.081,0.156,0.084,0.091	0.096,0.158,0.081,0.079	-0.001
0.0,1.0,1.0,0.097	1.0,0.097,0.176,1.0	-0.044
1.0,0.068,1.0,0.085	0.068,1.0,1.0,1.0	-0.229
1.0,1.0,1.0,1.0	1.0,0.908,0.934,0.934	0.056
0.722,0.892,0.924,1.0	0.63,0.931,1.0,0.726	0.063
0.731,0.886,0.655,0.598	1.0,0.598,0.707,0.683	-0.029
0.609,0.463,0.854,0.427	0.541,0.573,0.526,0.604	0.027
0.172,0.172,0.25,0.144	0.167,0.167,0.198,0.196	0.003
0.09,0.112,0.137,0.115	0.158,0.141,0.128,0.11	-0.021
0.141,0.113,0.135,0.198	0.149,0.144,0.135,0.113	0.011
0.338,0.458,0.511,0.419	0.396,0.363,0.324,0.367	0.069
0.65,0.598,0.615,0.521	0.657,0.458,0.463,0.616	0.047
1.0,0.955,0.881,1.0	1.0,1.0,1.0,0.962	-0.031
0.961,0.927,0.923,0.83	0.871,0.904,0.911,0.975	-0.005
0.379,0.462,0.433,0.546	0.457,0.526,0.557,0.359	-0.02
0.019,0.018,0.017,0.017	0.018,0.024,0.018,0.019	-0.002
1.0,1.0,0.406,1.0	1.0,1.0,1.0,1.0	-0.148
0.26,0.273,0.298,0.248	0.194,0.209,0.217,0.241	0.054
0.761,0.922,0.883,0.849	0.689,0.603,0.507,0.668	0.237
1.0,0.686,1.0,0.631	1.0,1.0,1.0,1.0	-0.171
1.0,0.834,1.0,1.0	0.797,0.683,1.0,0.765	0.147
0.538,0.514,0.684,0.645	0.741,0.612,0.859,0.734	-0.141
1.0,NA,1.0,NA	1.0,1.0,0.0,1.0	0.25
1.0,1.0,1.0,0.974	1.0,1.0,1.0,0.979	-0.001
0.678,0.942,0.747,0.847	0.814,0.805,0.914,0.665	0.004
0.112,0.074,0.226,0.074	0.145,0.107,0.201,0.138	-0.026
0.254,0.258,0.238,0.482	0.229,0.195,0.138,0.242	0.107
0.049,0.058,0.142,0.049	0.116,0.162,0.056,0.052	-0.022
0.0,0.0,0.0,0.0	0.0,1.0,0.0,0.0	-0.25
0.291,0.27,0.28,0.272	0.228,0.21,0.234,0.223	0.054
1.0,0.091,1.0,1.0	1.0,1.0,NA,1.0	-0.227
0.655,1.0,0.708,0.802	0.647,1.0,0.836,1.0	-0.08
1.0,NA,1.0,NA	NA,1.0,NA,0.0	0.5
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.629	0.093
0.194,0.188,0.12,0.165	0.14,0.123,0.163,0.137	0.026
0.042,0.041,0.052,0.027	0.031,0.048,0.039,0.042	0.001
1.0,1.0,1.0,NA	0.227,1.0,NA,0.0	0.591
NA,1.0,0.352,1.0	0.153,0.266,NA,0.352	0.527
0.372,0.41,0.458,0.366	0.316,0.323,0.237,0.301	0.107
1.0,1.0,0.667,1.0	1.0,1.0,1.0,1.0	-0.083
1.0,1.0,1.0,1.0	1.0,0.474,1.0,1.0	0.131
0.858,0.766,0.816,0.902	0.71,0.824,0.893,0.75	0.041
0.665,0.67,0.685,0.65	0.666,0.685,0.689,0.729	-0.025
1.0,1.0,0.894,1.0	1.0,1.0,0.942,1.0	-0.012
0.825,0.948,0.946,0.844	0.847,0.884,0.941,1.0	-0.027
1.0,1.0,1.0,1.0	0.654,1.0,1.0,1.0	0.087
1.0,1.0,0.844,1.0	1.0,1.0,1.0,1.0	-0.039
NA,0.0,0.185,NA	0.0,1.0,0.185,0.185	-0.25
0.093,0.12,0.106,0.097	0.116,0.118,0.112,0.114	-0.011
0.505,0.446,0.498,0.493	0.493,0.425,0.449,0.457	0.03
0.504,0.599,1.0,0.539	0.513,0.894,0.692,0.852	-0.077
0.0,0.0,0.0,0.0	0.0,0.0,0.394,0.0	-0.099
1.0,1.0,0.744,1.0	1.0,1.0,1.0,1.0	-0.064
0.776,1.0,1.0,0.686	1.0,1.0,1.0,0.677	-0.054
1.0,1.0,1.0,0.244	1.0,1.0,0.413,1.0	-0.042
1.0,0.568,0.286,0.607	1.0,0.205,0.16,1.0	0.024
1.0,NA,0.226,1.0	1.0,1.0,1.0,0.127	-0.04
0.509,0.479,0.372,0.7	1.0,0.664,1.0,0.693	-0.324
0.176,NA,0.176,NA	1.0,1.0,NA,NA	-0.824
0.867,0.893,0.842,0.842	0.905,0.864,0.881,0.893	-0.025
NA,1.0,0.358,0.0	NA,NA,NA,1.0	-0.547
0.035,1.0,0.128,0.098	0.089,0.227,0.227,0.383	0.084
1.0,0.084,0.369,0.098	0.328,0.369,0.163,1.0	-0.077
0.393,0.425,0.203,0.135	0.24,0.491,1.0,0.385	-0.24
1.0,NA,1.0,1.0	1.0,0.46,1.0,1.0	0.135
1.0,0.904,0.896,1.0	1.0,1.0,0.909,1.0	-0.027
0.134,0.214,0.204,0.139	0.145,0.165,0.234,0.143	0.001
0.296,0.276,0.205,0.28	0.287,0.182,0.215,0.216	0.039
0.618,0.797,0.556,0.919	0.619,0.489,0.667,0.688	0.107
0.793,0.764,0.7,0.646	0.742,0.691,0.745,0.743	-0.005
0.968,0.992,1.0,0.983	0.968,0.956,0.973,0.992	0.014
0.858,0.851,0.992,0.826	0.969,0.991,0.991,0.899	-0.081
0.87,0.912,0.941,0.929	0.924,0.887,0.888,0.925	0.007
1.0,0.926,1.0,1.0	1.0,0.925,1.0,1.0	0.0
0.938,0.976,0.963,0.937	0.984,0.957,0.925,0.893	0.014
1.0,1.0,0.992,1.0	1.0,1.0,1.0,1.0	-0.002
0.762,1.0,1.0,0.691	0.719,0.742,0.427,0.444	0.28
0.008,0.001,0.002,0.004	0.0,0.002,0.009,0.018	-0.003
0.499,0.344,0.746,0.671	0.285,1.0,0.412,0.312	0.063
0.047,0.072,0.056,0.052	0.07,0.067,0.054,0.059	-0.006
0.122,0.157,0.156,0.169	0.158,0.129,0.166,0.161	-0.003
0.559,0.657,0.667,0.647	0.526,0.587,0.575,0.614	0.057
0.897,0.907,0.895,0.912	0.922,0.915,0.91,0.904	-0.01
0.086,0.087,0.077,0.038	0.078,0.078,0.046,0.033	0.013
0.0,1.0,1.0,1.0	0.109,1.0,1.0,1.0	-0.027
1.0,1.0,1.0,0.881	1.0,1.0,1.0,1.0	-0.03
1.0,1.0,1.0,0.948	0.956,1.0,0.824,0.953	0.054
0.124,0.072,0.143,0.149	0.16,0.058,0.126,0.091	0.013
0.071,0.055,0.079,0.04	0.036,0.022,0.078,0.058	0.013
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.903	0.024
0.917,0.932,0.897,0.88	0.911,0.914,0.681,0.882	0.059
0.928,1.0,0.85,0.909	1.0,1.0,0.927,1.0	-0.06
0.11,0.139,1.0,1.0	0.124,1.0,0.099,0.145	0.22
0.472,NA,1.0,1.0	NA,NA,1.0,1.0	-0.176
0.158,0.261,0.446,0.238	0.118,0.267,0.264,0.475	-0.005
0.0,0.625,1.0,NA	0.5,0.0,0.2,0.357	0.277
1.0,1.0,0.666,1.0	1.0,0.799,1.0,1.0	-0.033
0.161,0.225,0.196,0.227	0.172,0.144,0.136,0.282	0.019
0.409,0.576,0.416,0.438	0.586,0.685,0.341,0.262	-0.009
0.566,0.085,0.62,0.23	0.246,0.14,0.395,0.756	-0.009
0.775,1.0,1.0,0.82	0.611,1.0,0.788,1.0	0.049
0.321,0.299,0.224,0.194	0.37,0.207,0.272,0.373	-0.046
1.0,1.0,1.0,1.0	0.83,1.0,1.0,1.0	0.042
1.0,0.0,NA,1.0	1.0,NA,1.0,1.0	-0.333
0.178,0.0,1.0,1.0	NA,NA,NA,1.0	-0.456
0.089,0.0,1.0,NA	NA,0.0,1.0,NA	-0.137
1.0,1.0,0.396,0.689	1.0,1.0,0.852,0.707	-0.118
1.0,1.0,1.0,0.482	1.0,1.0,1.0,1.0	-0.129
0.234,0.292,0.576,0.339	0.131,0.171,0.542,0.253	0.086
0.347,0.267,0.422,0.159	0.278,0.408,0.23,0.481	-0.05
0.408,0.406,0.23,0.476	0.189,0.338,0.233,0.362	0.1
0.359,1.0,0.323,0.473	0.448,0.267,1.0,1.0	-0.14
0.467,0.563,0.376,0.34	0.439,0.556,0.351,0.335	0.016
0.702,0.501,0.589,1.0	1.0,1.0,0.73,0.371	-0.077
0.714,1.0,1.0,1.0	1.0,0.71,0.47,1.0	0.134
1.0,0.728,1.0,1.0	1.0,1.0,1.0,1.0	-0.068
1.0,1.0,1.0,1.0	1.0,1.0,0.614,0.482	0.226
0.0,1.0,NA,0.0	NA,NA,NA,0.0	0.333
0.305,0.213,0.336,1.0	0.184,1.0,1.0,0.365	-0.174
1.0,1.0,0.485,1.0	1.0,1.0,1.0,1.0	-0.129
1.0,1.0,1.0,1.0	0.58,1.0,1.0,1.0	0.105
0.063,0.09,0.053,0.061	0.068,0.047,0.048,0.098	0.002
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.209	0.198
0.169,0.24,0.094,0.233	1.0,0.209,0.316,0.615	-0.351
0.243,0.294,0.231,0.248	0.181,0.244,0.2,0.217	0.044
0.583,0.84,0.794,0.817	0.612,0.853,0.608,0.603	0.089
0.959,0.849,0.97,0.843	0.779,0.79,0.883,0.904	0.066
0.244,0.304,0.278,0.298	0.247,0.247,0.291,0.262	0.019
1.0,1.0,1.0,0.806	0.949,0.939,0.972,0.972	-0.006
1.0,0.978,0.939,0.942	0.957,0.899,0.855,0.885	0.066
0.501,0.628,0.422,0.409	0.49,0.439,0.496,0.495	0.01
0.793,0.824,0.803,0.838	0.789,0.696,0.805,0.749	0.055
0.953,0.948,1.0,0.96	1.0,0.961,0.804,1.0	0.024
0.864,1.0,0.949,1.0	1.0,1.0,0.812,1.0	0.0
0.778,0.676,0.667,0.737	0.657,1.0,0.778,0.745	-0.08
1.0,1.0,0.962,1.0	0.929,1.0,0.936,0.937	0.04
NA,NA,0.0,NA	1.0,0.0,NA,NA	-0.5
0.342,0.384,0.106,0.266	0.065,0.172,0.049,0.04	0.193
0.893,0.536,0.67,1.0	0.573,0.736,0.518,0.578	0.174
1.0,0.915,1.0,1.0	1.0,1.0,0.905,1.0	0.002
0.561,0.489,0.719,0.809	0.657,0.485,0.718,0.433	0.071
0.159,0.051,0.182,0.075	0.138,0.214,0.261,0.184	-0.082
0.944,0.9,0.798,0.948	0.908,0.825,1.0,0.907	-0.013
0.384,0.629,0.36,0.526	0.545,0.523,0.484,0.568	-0.055
0.688,0.651,0.707,0.439	0.578,0.923,0.869,0.689	-0.144
1.0,1.0,0.664,0.798	1.0,1.0,1.0,0.896	-0.108
1.0,1.0,0.124,NA	0.331,0.096,1.0,1.0	0.101
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.468	0.133
1.0,1.0,1.0,1.0	0.422,1.0,1.0,1.0	0.145
0.072,1.0,1.0,0.162	0.401,1.0,0.481,0.507	-0.039
0.025,0.036,0.033,0.026	0.017,0.033,0.023,0.03	0.004
1.0,0.881,0.76,0.738	1.0,0.831,1.0,0.652	-0.026
0.575,0.791,0.351,0.591	0.33,0.701,0.536,0.558	0.046
1.0,0.872,1.0,0.779	0.856,1.0,0.647,0.503	0.161
1.0,1.0,0.752,1.0	0.858,1.0,1.0,1.0	-0.027
0.29,0.365,0.269,0.149	0.142,0.071,0.19,0.075	0.149
0.686,0.744,0.731,0.726	0.698,0.782,0.727,0.76	-0.02
0.713,0.492,0.659,0.768	0.392,0.624,0.384,0.744	0.122
0.0,1.0,1.0,0.0	NA,0.0,0.037,1.0	0.154
0.875,0.736,0.892,0.927	0.809,0.917,0.768,0.917	0.005
1.0,1.0,0.584,1.0	0.674,1.0,0.641,1.0	0.067
1.0,0.441,0.514,0.719	0.447,0.485,0.818,1.0	-0.019
0.15,0.166,0.344,0.556	0.129,0.186,0.162,0.169	0.142
1.0,1.0,0.548,0.314	1.0,1.0,0.65,1.0	-0.197
1.0,1.0,0.752,0.462	0.88,1.0,0.758,1.0	-0.106
0.865,0.931,0.862,0.9	0.886,0.924,0.921,0.911	-0.021
0.544,1.0,0.766,1.0	0.781,1.0,0.373,NA	0.11
0.289,0.289,0.289,0.549	0.0,NA,0.379,1.0	-0.106
1.0,1.0,0.61,0.461	1.0,1.0,0.363,1.0	-0.073
0.394,1.0,0.634,1.0	0.52,0.431,0.565,0.464	0.262
0.581,0.573,0.621,0.498	0.483,0.544,0.788,0.812	-0.089
1.0,1.0,0.698,0.776	1.0,0.681,1.0,1.0	-0.052
0.117,0.225,0.153,0.169	0.241,0.289,0.408,0.211	-0.121
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.713	0.072
0.022,0.051,0.048,0.028	0.047,0.047,0.056,0.037	-0.01
1.0,1.0,0.814,0.854	0.874,1.0,0.78,0.878	0.034
0.012,0.025,0.027,0.013	0.01,0.01,0.009,0.007	0.01
0.224,0.319,0.249,0.156	0.153,0.198,0.152,0.178	0.067
0.209,0.345,0.223,0.186	0.289,0.445,0.521,0.306	-0.15
0.611,0.521,0.608,0.486	0.861,0.498,0.868,1.0	-0.25
0.769,1.0,0.823,0.754	1.0,1.0,1.0,1.0	-0.163
0.09,0.128,0.15,0.088	0.163,0.137,0.156,0.137	-0.034
0.061,0.072,0.03,0.079	0.054,0.053,0.079,0.062	-0.002
0.232,0.345,0.36,0.203	0.204,0.441,0.287,0.398	-0.048
0.782,0.898,1.0,0.885	1.0,1.0,0.791,1.0	-0.056
0.453,0.588,0.513,0.38	0.36,0.347,0.282,0.399	0.136
0.0,1.0,1.0,0.219	0.219,1.0,1.0,0.716	-0.179
0.801,0.815,0.783,0.821	0.776,0.867,0.789,0.763	0.006
0.832,0.782,0.72,0.718	0.748,0.821,0.782,0.71	-0.002
0.933,0.884,1.0,0.84	0.857,0.849,0.806,0.801	0.086
1.0,1.0,1.0,1.0	0.822,0.944,1.0,1.0	0.058
0.354,0.32,0.358,0.412	0.428,0.359,0.316,0.345	-0.001
0.508,0.693,0.484,0.669	0.437,0.5,0.384,0.477	0.139
0.157,1.0,0.173,0.295	0.0,1.0,0.358,0.085	0.045
0.35,0.119,1.0,1.0	0.0,1.0,1.0,0.119	0.088
1.0,0.0,1.0,1.0	1.0,1.0,1.0,0.128	-0.032
1.0,NA,1.0,0.0	1.0,0.185,1.0,NA	-0.062
NA,NA,1.0,NA	NA,NA,0.0,NA	1.0
NA,NA,1.0,0.123	1.0,1.0,1.0,1.0	-0.439
0.473,0.259,0.775,0.262	0.497,0.599,0.703,0.578	-0.152
0.192,NA,0.0,NA	1.0,1.0,1.0,1.0	-0.904
1.0,0.733,0.781,0.76	0.888,0.824,0.751,0.7	0.028
0.365,0.079,0.097,0.067	0.35,1.0,0.365,0.126	-0.308
0.95,0.945,0.896,0.921	0.882,0.949,0.937,0.947	-0.001
0.206,0.23,0.219,0.214	0.179,0.149,0.296,0.315	-0.017
0.066,0.123,0.109,0.062	0.098,0.154,0.066,0.139	-0.024
0.141,0.158,0.417,0.196	0.147,0.482,0.373,0.159	-0.062
1.0,0.639,1.0,0.419	0.283,1.0,1.0,1.0	-0.056
1.0,0.743,1.0,1.0	1.0,1.0,1.0,1.0	-0.064
0.434,0.496,0.535,0.587	0.637,0.637,0.546,0.798	-0.142
1.0,1.0,1.0,0.656	1.0,1.0,1.0,1.0	-0.086
0.347,0.314,0.417,0.56	0.341,0.164,0.221,0.308	0.151
0.519,0.788,0.744,1.0	0.345,0.721,0.721,0.26	0.251
0.0,0.206,0.0,NA	0.049,1.0,0.0,1.0	-0.444
0.226,0.371,0.233,0.255	0.305,0.255,0.326,0.227	-0.007
1.0,NA,1.0,1.0	1.0,1.0,0.059,1.0	0.235
0.219,0.208,0.196,0.157	0.211,0.172,0.228,0.192	-0.006
0.054,0.045,0.04,0.018	0.03,0.055,0.015,0.0	0.014
0.873,0.88,0.853,0.934	0.825,0.775,0.835,0.894	0.053
0.714,0.744,0.649,0.667	0.799,0.623,0.794,0.755	-0.049
0.384,0.615,0.52,0.557	0.615,0.455,0.532,0.422	0.013
0.654,1.0,0.892,0.74	0.771,1.0,0.594,1.0	-0.02
0.134,0.242,0.11,0.175	0.174,0.148,0.132,0.123	0.021
0.884,0.944,0.947,0.875	0.87,0.757,0.759,0.951	0.078
0.096,0.094,0.124,0.103	0.068,0.101,0.122,0.086	0.01
0.732,0.677,0.567,1.0	0.777,0.905,0.807,0.877	-0.097
1.0,0.761,1.0,1.0	1.0,0.82,0.58,0.782	0.145
0.747,0.884,0.929,0.876	0.969,0.88,0.926,0.97	-0.077
0.329,0.715,0.645,0.514	0.629,0.42,0.495,0.622	0.009
0.831,0.91,0.805,0.933	0.79,0.842,0.867,0.887	0.023
1.0,NA,0.0,0.0	NA,0.0,0.174,0.0	0.275
1.0,NA,1.0,NA	1.0,0.0,1.0,NA	0.333
1.0,1.0,1.0,0.889	1.0,1.0,0.927,0.914	0.012
1.0,1.0,0.557,1.0	1.0,1.0,1.0,1.0	-0.111
0.244,0.258,0.181,0.209	0.176,0.228,0.154,0.153	0.045
0.63,0.734,0.443,0.378	0.557,0.361,0.638,0.565	0.016
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.188	0.203
0.088,0.057,0.046,0.052	0.061,0.082,0.065,0.05	-0.004
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.494	0.127
0.922,0.916,0.871,1.0	0.855,1.0,0.827,0.495	0.133
0.597,0.667,0.554,0.633	0.53,0.589,0.55,0.614	0.042
0.56,0.629,0.344,0.372	0.641,0.591,0.663,0.381	-0.093
1.0,0.81,1.0,0.793	0.448,0.566,1.0,0.603	0.247
0.762,0.531,1.0,1.0	1.0,1.0,1.0,1.0	-0.177
1.0,1.0,0.0,0.206	NA,0.0,1.0,NA	0.051
0.005,0.007,0.004,0.006	0.004,0.007,0.005,0.008	-0.001
1.0,0.252,0.473,0.184	1.0,1.0,1.0,1.0	-0.523
0.776,0.802,1.0,0.83	1.0,1.0,1.0,1.0	-0.148
1.0,1.0,0.869,1.0	0.789,1.0,0.869,0.777	0.108
1.0,1.0,0.835,1.0	1.0,1.0,1.0,1.0	-0.041
0.89,1.0,0.89,0.96	1.0,1.0,0.964,1.0	-0.056
NA,1.0,1.0,1.0	0.0,1.0,0.04,1.0	0.49
0.163,0.599,0.457,0.636	0.302,0.483,0.705,1.0	-0.159
1.0,0.948,0.94,1.0	1.0,1.0,1.0,1.0	-0.028
0.795,0.91,0.671,0.834	0.749,0.558,0.819,0.76	0.081
0.066,1.0,1.0,1.0	1.0,0.124,1.0,0.332	0.152
0.125,0.204,0.21,0.09	0.133,0.095,0.168,0.192	0.01
0.214,0.262,0.172,0.174	0.167,0.142,0.154,0.163	0.049
1.0,1.0,0.855,1.0	1.0,1.0,1.0,0.934	-0.02
1.0,1.0,1.0,1.0	0.87,1.0,1.0,1.0	0.032
NA,NA,NA,0.0	1.0,NA,NA,1.0	-1.0
1.0,0.746,0.871,0.841	0.86,0.569,0.662,0.54	0.207
0.138,0.134,0.12,0.113	0.116,0.103,0.124,0.13	0.008
0.331,0.536,0.248,0.331	0.052,0.142,0.199,0.292	0.19
0.537,0.749,0.731,0.631	0.631,0.516,0.715,0.727	0.015
0.874,0.913,1.0,0.811	0.863,0.739,0.814,0.824	0.09
0.733,0.959,0.899,0.902	0.854,0.948,0.953,0.847	-0.027
1.0,1.0,NA,1.0	1.0,0.371,1.0,1.0	0.157
0.516,0.615,0.432,0.615	1.0,0.646,1.0,0.626	-0.273
0.617,0.124,0.429,0.721	0.392,0.344,0.216,0.744	0.049
NA,NA,1.0,0.356	0.155,1.0,NA,1.0	-0.04
1.0,0.0,0.0,0.028	0.0,0.0,0.0,0.0	0.257
1.0,1.0,1.0,1.0	1.0,1.0,0.068,1.0	0.233
0.31,0.289,0.384,0.285	0.314,0.298,0.287,0.358	0.003
1.0,1.0,0.973,1.0	1.0,1.0,1.0,0.976	-0.001
0.0,0.042,0.0,0.0	NA,0.0,0.115,NA	-0.047
1.0,0.165,1.0,1.0	1.0,1.0,1.0,1.0	-0.209
0.281,0.385,0.441,0.298	0.422,0.444,0.313,0.427	-0.05
1.0,1.0,0.198,1.0	1.0,1.0,1.0,1.0	-0.201
1.0,1.0,1.0,0.581	1.0,1.0,1.0,1.0	-0.105
1.0,1.0,1.0,1.0	0.866,1.0,1.0,0.905	0.057
0.057,0.108,0.081,0.06	0.098,0.087,0.075,0.087	-0.01
NA,1.0,NA,1.0	NA,NA,1.0,0.0	0.5
1.0,1.0,0.461,0.363	0.695,1.0,1.0,0.363	-0.058
1.0,0.748,0.632,0.652	0.774,0.584,0.384,1.0	0.073
0.242,0.195,0.244,0.293	0.171,0.167,0.267,0.237	0.033
0.534,0.699,1.0,0.709	0.65,0.485,0.743,0.872	0.048
0.039,0.097,0.068,0.066	0.067,0.055,0.059,0.087	0.001
0.236,0.331,0.315,0.29	0.208,0.332,0.298,0.395	-0.015
1.0,1.0,1.0,1.0	1.0,1.0,0.837,1.0	0.041
0.815,0.868,0.861,0.843	0.839,0.817,0.861,0.849	0.005
0.96,0.95,0.951,0.919	0.958,0.98,0.958,0.965	-0.02
1.0,1.0,1.0,1.0	1.0,0.747,1.0,1.0	0.063
0.497,1.0,0.51,0.417	0.561,1.0,1.0,0.641	-0.195
0.108,0.118,0.168,0.097	0.127,0.069,0.212,0.025	0.014
1.0,1.0,1.0,1.0	1.0,1.0,0.534,1.0	0.117
1.0,1.0,1.0,1.0	1.0,1.0,0.574,1.0	0.107
0.795,0.853,0.894,1.0	0.846,0.904,0.889,0.921	-0.005
