ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
2574	62,87,79,95	1,1,2,0	65,81,60,63	2,4,0,0	679	149	0.717944741694175	0.955291072978235
2575	266,262,345,275	15,14,24,17	382,358,346,376	31,23,33,19	325	149	0.297570972825509	0.709392429861878
2576	344,345,268,304	1,1,0,5	415,376,332,411	2,5,3,1	2097	149	0.437063692729043	0.770156286747212
2579	5,5,7,2	0,0,0,0	1,2,2,6	1,7,1,0	308	149	0.00433876839804603	0.21599974657833
2580	13,26,12,25	1,0,0,0	24,22,9,26	0,0,0,0	738	149	0.325368260065183	0.719629120188921
2588	4,0,0,0	0,0,0,0	2,1,3,0	1,0,0,0	1015	149	0.0217225659750325	0.31028876334829
2590	4,0,0,0	1,0,0,0	2,0,3,0	0,0,0,0	786	149	0.305418437859667	0.710894708769862
2595	13,8,3,3	9,8,4,7	14,4,9,9	9,6,6,4	257	149	0.177533780812406	0.585886938259993
2596	34,48,27,40	3,0,0,2	29,52,41,30	1,3,1,3	1820	149	0.362516019560635	0.727109494820757
2601	26,61,47,44	1,2,2,0	32,33,34,42	0,1,0,1	265	149	0.416776661188181	0.757775747614875
2602	112,183,97,89	8,17,11,16	161,111,110,131	12,18,23,22	826	149	0.163747826806303	0.568676074666146
2606	31,47,31,29	1,0,2,0	26,27,68,44	0,0,2,4	279	149	0.70320038760291	0.94929693297983
2608	18,11,7,14	1,0,0,2	12,8,15,11	0,2,6,1	290	149	0.244244942390691	0.669164225727922
2610	3,7,1,4	0,1,0,2	3,2,6,8	0,1,2,2	221	149	0.999202115572178	0.999202115572178
2613	197,184,143,113	0,1,0,0	214,209,186,215	0,0,0,0	3102	149	0.257949266413211	0.682018834709152
2616	5,7,10,5	53,46,83,76	9,12,14,6	37,72,46,60	727	149	0.0541333951767771	0.448213649642782
2617	28,35,22,21	0,0,0,1	41,32,32,30	0,0,0,0	778	149	0.286920232363599	0.701677080559343
2623	23,31,28,15	3,6,7,8	26,36,31,34	4,10,8,7	747	149	0.807568401026057	0.987365931971537
2625	66,108,89,59	0,0,0,1	106,128,103,111	1,0,1,1	1620	149	0.690472375297019	0.940980145136709
2626	104,139,58,102	11,9,4,5	80,84,74,56	6,14,14,4	1076	149	0.0980206710220529	0.4953826193878
2628	29,19,24,34	0,0,0,0	30,23,38,30	1,0,0,1	288	149	0.00714118364816707	0.235177866600548
2629	8,9,6,4	0,3,0,0	9,5,2,2	2,0,1,0	1127	149	0.357862491924766	0.724979882110896
2630	13,11,10,4	0,0,0,0	14,9,4,2	2,0,0,0	1669	149	0.0790862644614659	0.473165684812189
2631	6,2,4,0	0,2,0,0	9,4,2,0	0,0,1,0	600	149	0.999202115572178	0.999202115572178
2632	19,17,42,30	0,1,0,0	41,20,38,33	4,4,0,0	823	149	0.176783332341812	0.585886938259993
2633	15,11,24,17	2,1,1,0	20,13,15,19	1,1,0,0	358	149	0.464113715259545	0.789333210669378
2635	15,18,12,13	0,0,0,1	13,7,13,3	0,0,0,0	810	149	0.390824427639656	0.745949827805751
2636	0,3,1,0	0,0,1,0	1,1,3,0	0,0,0,0	258	149	0.263159837208196	0.6848025503559
2637	56,55,41,42	1,0,0,1	65,33,37,37	1,0,0,0	577	149	0.73966816449091	0.960035130953629
2640	65,61,51,56	3,1,1,1	76,56,75,82	9,6,0,9	244	149	0.197462902759806	0.612966882181215
2641	99,87,66,74	12,18,15,16	114,87,105,123	13,18,10,37	372	149	0.665399869227459	0.92370829639905
2642	64,57,44,50	0,1,0,1	73,51,62,76	0,0,1,1	277	149	0.874721117715647	0.999202115572178
2643	186,196,126,140	24,6,7,7	169,160,172,178	11,11,9,20	499	149	0.52207075339704	0.827745248874129
2644	149,188,132,175	37,28,38,27	148,124,184,180	67,29,39,48	493	149	0.0978053730658447	0.4953826193878
2645	107,130,138,123	1,3,2,1	133,100,118,125	3,4,0,1	254	149	0.884317831389743	0.999202115572178
2646	298,341,372,326	3,4,5,5	289,248,288,330	4,4,8,9	790	149	0.0605221633371642	0.454535366866003
2648	1,7,9,5	114,146,151,147	5,4,9,9	139,114,94,134	253	149	0.194302225641935	0.607545824747866
2649	161,170,144,152	1,2,1,0	109,107,83,97	1,3,0,2	316	149	0.174327829998804	0.584573795612912
2652	79,65,66,62	48,38,27,24	46,55,73,72	37,25,53,40	687	149	0.140175194336736	0.538569670778432
2655	255,339,255,267	5,2,5,5	306,305,277,320	3,5,3,4	1629	149	0.54420913749204	0.841870488937962
2657	485,564,390,390	4,2,4,6	556,494,503,504	17,1,5,0	466	149	0.479301097681732	0.800106549961437
2658	1426,1541,1075,1047	1,1,2,3	1547,1283,1387,1403	4,1,1,0	1302	149	0.525897557812996	0.828362464428974
2659	962,989,702,675	14,10,8,8	1029,799,912,919	19,7,7,7	854	149	0.589224894149665	0.871542368525653
2660	2453,2656,1825,1810	14,6,13,7	2679,2158,2405,2403	7,4,7,12	1925	149	0.199478093260642	0.615653772956821
2661	90,30,74,64	15,5,6,10	39,1,76,50	5,0,9,8	964	149	0.999202115572178	0.999202115572178
2662	74,71,59,48	3,3,1,2	83,70,77,107	1,6,3,5	604	149	0.572539715046816	0.862086830895315
2663	100,103,110,80	0,0,1,1	94,86,104,86	0,0,2,1	659	149	0.639181122897507	0.910520003923042
2664	83,86,86,72	37,18,38,34	77,78,71,83	26,26,25,23	596	149	0.360308247599074	0.726713472023166
2665	53,53,49,49	3,1,4,4	51,56,55,58	2,6,2,3	405	149	0.89850283149146	0.999202115572178
2666	48,49,46,46	14,9,10,13	51,50,47,51	11,13,5,10	248	149	0.316524119217796	0.713832975279181
2667	167,144,177,167	15,9,11,11	158,146,152,152	19,16,16,13	731	149	0.0199462185912558	0.302102806271851
2668	0,1,1,0	0,1,1,1	0,1,0,0	1,0,0,0	1266	149	0.23419546246173	0.659042507429994
2669	106,117,127,99	3,8,15,2	113,89,133,146	8,2,8,1	209	149	0.241985170997457	0.668732923424048
2670	341,409,282,323	0,1,0,0	304,264,243,222	0,0,0,0	251	149	0.339739456230475	0.723163578744042
2673	4730,5662,4759,4995	0,0,2,4	4627,3913,4416,4281	0,0,0,0	3494	149	0.00944587673139086	0.253076605902693
2674	4825,5779,4867,5106	0,2,0,0	4708,3998,4479,4368	0,0,0,0	3577	149	0.127767133706052	0.522921972634267
2677	4,3,5,2	0,0,0,0	1,6,2,7	0,0,0,1	615	149	0.076632828371072	0.469232413691133
2678	0,2,5,2	0,0,0,0	1,3,2,6	0,0,1,0	439	149	0.189636688381223	0.602021232956264
2681	3,3,4,4	0,0,0,2	3,4,8,2	0,0,0,0	872	149	0.246265358673088	0.670761677319695
2684	128,111,98,134	0,1,3,4	131,122,143,169	1,2,1,2	629	149	0.551990664433173	0.84854799366069
2689	2197,2530,1940,1925	90,120,143,142	2308,2069,2373,2221	125,90,117,116	2378	149	0.308014840244318	0.711585439508327
2690	2159,2484,1904,1878	5,17,9,8	2267,2023,2322,2180	13,5,8,2	2323	149	0.194898754681071	0.60831363258404
2691	2153,2482,1903,1875	7,3,17,9	2265,2022,2317,2180	11,13,7,9	2318	149	0.651664330790645	0.918628445214259
2692	212,220,208,200	3,2,13,9	229,153,216,207	4,0,4,3	263	149	0.170620697819631	0.579204526604799
2693	14,11,6,14	0,0,0,1	2,5,5,6	0,0,0,0	984	149	0.446046187105282	0.779532935962614
2694	19,19,18,28	0,0,0,0	4,12,6,12	1,0,0,0	1929	149	0.21434722198611	0.634900749900045
2698	30,19,26,32	2,8,3,6	29,22,20,26	5,3,1,12	294	149	0.894347065513683	0.999202115572178
2699	519,630,429,471	8,15,19,9	515,415,416,481	12,11,12,8	1054	149	0.835287283160465	0.999202115572178
2700	475,543,429,384	24,14,18,15	467,438,465,454	19,18,19,20	886	149	0.662311048257846	0.921289357803471
2707	81,90,99,84	1,0,0,1	81,84,112,95	1,0,2,0	747	149	0.631582320339797	0.903835669072415
2708	0,3,0,2	0,2,0,0	0,1,3,0	0,0,0,0	248	149	0.280306901452779	0.698895212883153
2709	300,281,196,226	72,75,66,95	231,198,268,253	95,80,83,76	979	149	0.235676484405327	0.661437497370703
2710	379,378,327,314	4,2,2,1	313,335,320,361	7,5,1,3	459	149	0.207595867311943	0.63112750105694
2711	5,6,5,6	10,5,5,6	5,6,5,7	18,14,4,4	228	149	0.520114503807938	0.827745248874129
2712	527,531,495,497	8,9,14,9	582,556,512,587	11,4,8,3	491	149	0.0710449015834597	0.458523278591112
2713	166,195,138,156	426,350,368,393	225,243,197,218	342,377,313,388	339	149	0.000288400534313782	0.0672934580065491
2714	905,640,881,792	54,52,51,50	1035,963,968,992	67,41,60,63	1013	149	0.281006721868772	0.699092429749169
2715	920,652,895,806	4,2,3,2	1058,984,982,1003	5,1,1,5	1022	149	0.701649739056073	0.948633157584261
2719	131,154,172,142	2,1,1,0	124,111,127,136	4,4,2,1	246	149	0.0484948791495728	0.432438412798739
2720	11,11,12,10	29,22,47,42	16,13,8,7	32,49,38,49	228	149	0.418643503372711	0.759596799786757
2721	257,250,354,355	0,4,4,10	308,248,350,248	6,8,4,2	304	149	0.519917633159545	0.827745248874129
