IncLevel1	IncLevel2	IncLevelDifference
0.97,0.957,0.955,0.922	0.914,0.963,0.937,0.922	0.017
0.823,0.88,0.741,0.827	0.811,0.761,0.773,0.784	0.035
1.0,NA,NA,1.0	1.0,1.0,NA,0.593	0.136
1.0,1.0,1.0,0.872	1.0,1.0,1.0,1.0	-0.032
0.274,0.322,0.167,0.157	0.184,0.231,0.205,0.279	0.005
NA,1.0,NA,0.634	0.536,1.0,NA,NA	0.049
NA,1.0,NA,0.631	0.533,1.0,NA,0.0	0.304
0.0,NA,NA,0.0	0.0,NA,0.46,NA	-0.23
0.306,1.0,1.0,1.0	1.0,1.0,0.398,1.0	-0.023
1.0,1.0,1.0,1.0	1.0,0.515,1.0,1.0	0.121
0.841,0.968,0.901,0.882	0.963,0.884,0.932,0.962	-0.037
0.839,0.794,0.844,0.72	0.784,0.829,0.872,0.703	0.002
0.982,0.861,0.736,0.87	0.907,0.886,0.895,0.806	-0.011
0.652,0.783,0.596,0.681	0.598,0.654,0.783,0.578	0.025
0.947,0.925,0.91,0.916	0.962,0.895,0.922,0.884	0.009
0.483,0.546,0.47,0.488	0.41,0.514,0.42,0.401	0.06
1.0,1.0,0.933,0.944	1.0,1.0,1.0,0.892	-0.004
NA,0.0,0.392,0.0	0.0,0.0,0.0,NA	0.131
0.882,0.716,0.702,0.545	0.688,0.817,0.582,0.763	-0.001
1.0,0.727,1.0,1.0	1.0,1.0,1.0,1.0	-0.068
0.867,0.835,0.896,1.0	1.0,0.958,0.789,0.931	-0.02
0.972,0.982,0.979,0.964	0.981,1.0,0.949,0.964	0.001
0.748,0.762,0.694,0.674	0.709,0.629,0.746,0.715	0.02
0.931,0.943,0.904,0.966	0.94,0.937,0.97,0.93	-0.008
0.803,0.784,0.847,0.753	0.793,0.808,0.769,0.725	0.023
NA,0.279,0.256,0.34	0.256,1.0,0.507,1.0	-0.399
NA,1.0,1.0,0.0	0.365,0.365,0.434,1.0	0.126
0.492,0.339,0.481,0.436	0.362,0.413,0.46,0.485	0.007
0.444,0.369,0.174,0.374	0.427,0.425,0.406,0.186	-0.021
0.389,0.467,0.475,0.423	0.451,0.392,0.476,0.453	-0.005
0.915,0.751,0.836,0.666	0.749,0.75,0.96,0.555	0.038
1.0,NA,0.225,1.0	NA,1.0,1.0,1.0	-0.258
0.373,0.322,0.283,0.363	0.189,0.438,0.271,0.355	0.022
0.853,0.642,0.808,0.758	0.737,0.635,0.701,0.755	0.058
1.0,0.552,1.0,0.891	1.0,0.87,1.0,0.606	-0.008
1.0,1.0,0.909,1.0	0.869,1.0,1.0,1.0	0.01
0.607,0.865,1.0,0.887	1.0,0.685,0.885,0.858	-0.017
0.447,0.373,0.286,0.351	0.227,0.295,0.334,0.345	0.064
0.84,1.0,0.948,0.953	0.922,1.0,1.0,1.0	-0.045
0.168,0.156,0.158,0.193	0.221,0.222,0.216,0.207	-0.048
0.166,1.0,1.0,0.0	1.0,1.0,0.782,NA	-0.386
1.0,0.555,1.0,1.0	1.0,1.0,0.522,1.0	0.008
0.603,1.0,1.0,1.0	1.0,0.363,0.469,0.431	0.335
0.534,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.117
0.609,0.0,0.555,1.0	0.555,0.483,0.135,0.483	0.127
0.097,0.136,0.073,0.069	0.087,0.079,0.097,0.082	0.007
1.0,1.0,0.937,1.0	1.0,1.0,1.0,0.841	0.024
0.974,1.0,0.937,0.97	0.907,0.953,1.0,0.969	0.013
0.315,0.509,0.29,0.344	0.277,0.29,0.355,0.332	0.051
0.875,0.927,0.925,0.892	0.954,0.886,0.917,0.9	-0.009
0.865,0.874,0.878,0.863	0.864,0.898,0.88,0.878	-0.01
0.328,0.427,0.219,0.215	0.191,0.466,0.599,0.307	-0.093
0.747,0.737,0.842,0.808	0.7,0.858,1.0,0.798	-0.055
1.0,1.0,1.0,0.932	1.0,1.0,1.0,1.0	-0.017
1.0,1.0,1.0,1.0	1.0,0.723,1.0,1.0	0.069
0.893,0.868,0.775,0.756	0.812,0.867,0.686,0.692	0.059
0.771,0.818,0.737,0.701	0.654,0.72,0.671,0.644	0.085
0.897,0.9,0.843,0.861	0.866,0.832,0.833,0.865	0.026
0.717,0.934,0.922,0.885	1.0,1.0,0.842,0.78	-0.041
0.928,1.0,0.858,0.793	0.889,0.804,0.873,0.828	0.046
1.0,1.0,1.0,1.0	0.893,0.948,1.0,1.0	0.04
0.843,0.718,0.788,0.794	0.542,0.625,0.661,0.741	0.144
0.968,0.812,0.888,0.928	0.841,0.954,0.867,0.899	0.009
0.971,0.965,1.0,1.0	0.957,0.918,0.966,0.879	0.054
0.738,0.793,0.76,0.702	0.773,0.679,0.8,0.862	-0.03
0.934,0.963,0.96,0.927	0.924,0.915,0.932,0.904	0.027
0.251,0.24,0.196,0.191	0.255,0.26,0.246,0.282	-0.041
1.0,1.0,1.0,1.0	0.908,1.0,1.0,1.0	0.023
0.407,1.0,1.0,1.0	NA,0.452,0.524,0.355	0.408
0.523,0.268,1.0,0.687	0.55,0.423,0.215,0.523	0.192
1.0,1.0,1.0,1.0	1.0,0.94,1.0,1.0	0.015
1.0,1.0,1.0,1.0	1.0,1.0,0.935,1.0	0.016
0.84,0.79,0.713,0.841	0.892,0.827,0.857,0.891	-0.071
0.954,0.957,0.937,1.0	0.96,1.0,0.959,0.856	0.018
0.535,0.608,0.526,0.637	0.612,0.495,0.652,0.541	0.002
0.436,0.476,0.417,0.541	0.572,0.445,0.404,0.455	-0.001
1.0,0.894,0.88,0.827	0.849,0.36,0.458,0.861	0.268
1.0,1.0,1.0,1.0	1.0,1.0,0.9,1.0	0.025
0.809,0.926,0.894,1.0	0.716,0.824,1.0,0.853	0.059
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.52	0.12
0.082,0.114,0.163,0.039	0.192,0.127,0.071,0.069	-0.015
0.774,0.806,0.768,0.671	0.86,0.801,0.538,0.587	0.058
0.645,0.388,0.43,0.617	0.623,0.52,0.5,0.605	-0.042
0.857,0.916,1.0,0.749	0.718,0.855,0.677,0.621	0.163
1.0,0.917,1.0,1.0	0.911,0.922,0.737,1.0	0.087
0.733,1.0,0.569,0.698	0.712,1.0,0.784,1.0	-0.124
0.482,0.811,1.0,0.693	0.829,0.703,0.706,0.848	-0.025
1.0,1.0,1.0,0.978	0.972,0.974,1.0,1.0	0.008
1.0,1.0,1.0,0.979	1.0,1.0,1.0,1.0	-0.005
1.0,1.0,1.0,1.0	1.0,0.973,1.0,0.947	0.02
1.0,0.992,0.955,0.99	0.985,0.958,1.0,0.992	0.001
0.993,1.0,1.0,0.991	1.0,0.966,1.0,1.0	0.004
0.951,0.942,0.912,0.945	0.954,0.904,0.878,0.919	0.024
1.0,0.993,0.959,0.992	0.986,0.978,0.993,1.0	-0.003
0.983,0.988,0.982,0.953	0.923,0.957,0.964,0.967	0.024
0.962,0.918,0.991,0.947	0.923,0.923,0.931,0.936	0.026
0.427,0.677,0.538,0.482	0.352,0.583,0.639,0.807	-0.064
1.0,1.0,NA,1.0	NA,0.632,NA,NA	0.368
0.444,0.481,0.56,0.471	0.497,0.511,0.923,0.344	-0.08
1.0,NA,NA,NA	1.0,0.013,0.0,1.0	0.497
0.897,1.0,0.858,0.745	0.824,1.0,1.0,0.893	-0.054
1.0,1.0,1.0,0.918	1.0,0.894,0.966,0.968	0.022
0.039,0.129,0.066,0.06	0.049,0.056,0.053,0.128	0.002
1.0,1.0,0.0,NA	1.0,1.0,1.0,NA	-0.333
0.0,0.646,1.0,0.477	1.0,1.0,0.578,0.313	-0.192
1.0,1.0,1.0,NA	1.0,0.502,1.0,1.0	0.125
0.908,0.957,0.842,0.898	0.788,0.792,0.831,0.85	0.086
1.0,1.0,1.0,1.0	1.0,0.703,1.0,1.0	0.074
1.0,1.0,1.0,1.0	0.851,1.0,1.0,1.0	0.037
0.609,0.7,0.636,0.712	0.734,0.656,0.711,0.597	-0.01
1.0,1.0,1.0,1.0	0.969,1.0,1.0,1.0	0.008
0.529,0.622,0.545,0.484	0.871,0.718,0.643,0.597	-0.162
0.795,0.669,0.694,0.714	0.81,0.663,0.758,0.665	-0.006
1.0,0.966,0.844,0.885	0.945,0.908,0.921,0.871	0.013
0.713,0.559,0.623,0.574	0.729,0.507,0.673,0.606	-0.012
1.0,0.958,0.905,0.969	0.979,0.938,0.944,0.934	0.009
0.982,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
0.969,1.0,1.0,0.952	0.985,0.967,0.984,0.985	0.0
0.885,0.893,0.954,0.951	0.9,0.905,0.921,0.94	0.004
0.968,1.0,0.983,0.966	0.983,0.912,1.0,0.967	0.014
0.983,1.0,1.0,0.982	1.0,0.893,1.0,1.0	0.018
0.82,0.753,0.796,0.816	0.733,0.673,0.85,0.735	0.048
0.201,0.167,0.322,0.128	0.138,0.279,0.191,0.219	-0.002
1.0,NA,NA,1.0	1.0,0.0,1.0,1.0	0.25
1.0,1.0,1.0,0.936	1.0,1.0,1.0,0.916	0.005
0.268,0.461,0.423,0.478	0.631,0.0,1.0,0.37	-0.093
1.0,1.0,0.771,1.0	1.0,1.0,1.0,1.0	-0.057
0.841,0.916,0.821,0.775	0.691,0.767,0.736,0.736	0.106
0.21,0.319,0.26,0.391	0.167,0.246,0.213,0.327	0.057
0.325,0.326,0.306,0.337	0.355,0.274,0.331,0.38	-0.011
0.727,0.821,0.629,0.646	0.621,0.427,0.727,0.51	0.134
0.831,0.894,0.825,0.872	0.845,0.909,0.758,0.897	0.003
0.971,1.0,0.814,0.965	0.823,0.918,0.897,0.962	0.038
0.952,0.986,0.924,0.962	0.868,0.896,0.801,0.895	0.091
0.948,0.955,0.941,0.816	0.888,0.916,0.95,0.911	-0.001
1.0,0.885,0.9,0.949	1.0,0.957,1.0,0.797	-0.005
0.628,1.0,0.834,0.797	1.0,0.832,0.79,0.812	-0.044
1.0,1.0,0.817,1.0	1.0,1.0,1.0,0.843	-0.006
0.71,1.0,1.0,1.0	0.193,1.0,0.71,0.365	0.361
0.46,0.124,0.242,0.101	0.314,0.051,0.147,0.149	0.067
0.227,0.19,0.244,0.114	0.361,0.09,0.392,0.392	-0.115
