"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","minuslog10padj","regulation","inPublication"
"12881","Zfp58",118.389020090923,0.203855322513541,0.151204050008062,1.34821337459329,0.177589764110645,0.369308216636723,"p adj. >= 0.05",0.432611029743304,"not significant",FALSE
"12882","Zfp580",430.88522664811,-0.351047228538785,0.0934128172544341,-3.75801992549499,0.00017126324630274,0.00204553219110815,"p adj. < 0.05",2.68919368149896,"not significant",FALSE
"12883","Zfp582",106.430371050944,0.416539335313163,0.150017032440335,2.77661361871579,0.00549284331757187,0.0309771908671626,"p adj. < 0.05",1.50895796831359,"not significant",FALSE
"12884","Zfp583",203.262885457233,0.00547467813387139,0.119389549366186,0.0458555892281637,0.963425351576569,0.982001949368596,"p adj. >= 0.05",0.00788765009575468,"not significant",FALSE
"12885","Zfp59",276.728394060122,0.204989319620869,0.11527909934966,1.77820021822953,0.0753709771236891,0.206948156029071,"p adj. >= 0.05",0.684138438941729,"not significant",FALSE
"12886","Zfp592",777.909312717123,-0.0165887430776384,0.0680040503652772,-0.243937574137622,0.807279168066022,0.898158581209507,"p adj. >= 0.05",0.0466469764019067,"not significant",FALSE
"12887","Zfp593",153.69764825099,-0.0963681027673303,0.138901108529965,-0.693789299359992,0.487814354225424,0.683890852065527,"p adj. >= 0.05",0.165013205484741,"not significant",FALSE
"12888","Zfp595",49.8104281419406,0.203013378693111,0.217904612325611,0.931661686856591,0.351511392524091,0.565373097390032,"p adj. >= 0.05",0.24766486074397,"not significant",FALSE
"12889","Zfp597",481.951740283677,0.290433666310284,0.0785263219519133,3.69855176062028,0.000216833135901994,0.00245198260289517,"p adj. < 0.05",2.6104826155131,"not significant",FALSE
"12890","Zfp598",852.185459271318,-0.0633712892475095,0.0605751143969293,-1.04616045513769,0.295486957166394,0.50932420433305,"p adj. >= 0.05",0.293005684596442,"not significant",FALSE
"12891","Zfp599",186.178687508806,0.192448921312102,0.121307538374636,1.58645475698105,0.112636187514743,0.272619719698552,"p adj. >= 0.05",0.564442733070244,"not significant",FALSE
"12892","Zfp60",1923.98011952293,0.215540660663721,0.050623356454743,4.25773152470467,2.06511743094169e-05,0.000362744760469677,"p adj. < 0.05",3.4403988518483,"not significant",FALSE
"12893","Zfp605",644.669820768819,0.224322179152124,0.0856078390142729,2.62034624089418,0.008784053181978,0.0441515133992286,"p adj. < 0.05",1.35505440534419,"not significant",FALSE
"12894","Zfp606",1048.13718639021,0.124406015348655,0.060772208385165,2.0470872896405,0.0406495147238781,0.134360673762173,"p adj. >= 0.05",0.871727827021054,"not significant",FALSE
"12895","Zfp607a",44.351903568651,0.0675752841090689,0.241353034859096,0.279985226407118,0.779488839398223,0.883201683171256,"p adj. >= 0.05",0.0539401119526346,"not significant",FALSE
"12896","Zfp607b",364.81433790498,0.14110609860351,0.101387357250653,1.39175240809031,0.163997386159936,0.350673846010551,"p adj. >= 0.05",0.455096623502183,"not significant",FALSE
"12897","Zfp608",1417.83055103793,-0.0364547397725722,0.0569235219658668,-0.640416097135233,0.521902120455974,0.710796912528378,"p adj. >= 0.05",0.148254467297238,"not significant",FALSE
"12898","Zfp609",2222.01506739066,-0.0360736786976286,0.0522984308625154,-0.68976598537843,0.490341362439601,0.685821967170539,"p adj. >= 0.05",0.163788608360536,"not significant",FALSE
"12899","Zfp61",334.688721953344,-0.126070483352638,0.100823436792273,-1.25040850980295,0.211150357548272,0.414621375814717,"p adj. >= 0.05",0.382348311602817,"not significant",FALSE
"12900","Zfp612",570.927822426781,0.0517566827921596,0.0887229997567101,0.583351362488679,0.559656792674491,0.740401545159042,"p adj. >= 0.05",0.130532683580201,"not significant",FALSE
"12901","Zfp617",468.082617276228,0.151025325137273,0.0757003432186964,1.99504148483137,0.0460383554749477,0.146323110983585,"p adj. >= 0.05",0.834687073874986,"not significant",FALSE
"12902","Zfp618",752.200427095109,0.121856417280972,0.0657049049534375,1.854601530393,0.0636531494334028,0.18389618215694,"p adj. >= 0.05",0.735427286995663,"not significant",FALSE
"12903","Zfp619",176.784900594345,0.413957408282491,0.119092859025445,3.4759213245023,0.000509101613924319,0.00482164245998489,"p adj. < 0.05",2.31680499707193,"not significant",FALSE
"12904","Zfp62",1107.3004849166,0.134366949476826,0.0651068789261212,2.0637903658275,0.0390375969208182,0.13079382040561,"p adj. >= 0.05",0.883412774567888,"not significant",FALSE
"12905","Zfp622",584.516982732005,0.111602580125946,0.0813603486751381,1.37170724982462,0.170154590599339,0.359983391128262,"p adj. >= 0.05",0.443717536198666,"not significant",FALSE
"12906","Zfp623",333.839330542007,0.1285833392443,0.0990067415720886,1.29873316910118,0.194035516835775,0.390778802229907,"p adj. >= 0.05",0.408069002589567,"not significant",FALSE
"12907","Zfp626",434.221053821443,0.231052122023032,0.0836617311766275,2.76174206263115,0.0057493879920136,0.0319858266075959,"p adj. < 0.05",1.4950424213579,"not significant",FALSE
"12908","Zfp628",337.877515334451,-0.0893329391328686,0.112941304958501,-0.790967832058369,0.428962763202915,0.634819617736218,"p adj. >= 0.05",0.197349660772039,"not significant",FALSE
"12909","Zfp629",1204.67873579378,-0.110021230443477,0.0696032744596909,-1.58069043874069,0.113948835600956,0.275084084990707,"p adj. >= 0.05",0.560534535021631,"not significant",FALSE
"12910","Zfp637",519.837357638893,0.00117034394243309,0.0717435084017236,0.0163128897443908,0.986984774381186,0.994135839594679,"p adj. >= 0.05",0.00255426916839391,"not significant",FALSE
"12911","Zfp638",3386.38770381936,0.295738638564971,0.0474595196141943,6.23138710566553,4.62323108015299e-10,3.53325146664908e-08,"p adj. < 0.05",7.45182545209483,"not significant",FALSE
"12912","Zfp639",602.520949524179,-0.065393823984858,0.0707041221745223,-0.924894079350045,0.355021006655591,0.568914577506478,"p adj. >= 0.05",0.244952938003168,"not significant",FALSE
"12913","Zfp64",342.367975725507,0.0768096985239042,0.0900127192587927,0.853320499107144,0.393481595283586,0.605010099937671,"p adj. >= 0.05",0.21823737524739,"not significant",FALSE
"12914","Zfp641",315.581123353327,0.0694106551543989,0.107888620316159,0.643354738905702,0.5199939450844,0.70922458148275,"p adj. >= 0.05",0.14921622031124,"not significant",FALSE
"12915","Zfp644",1578.8795069966,0.2804758233765,0.0518045441444087,5.41411623263501,6.15921490182007e-08,2.62061683476494e-06,"p adj. < 0.05",5.58159647341126,"not significant",FALSE
"12916","Zfp646",916.153753756778,-0.122410147347313,0.0629811432166299,-1.94359995858239,0.0519437108346551,0.159363401615218,"p adj. >= 0.05",0.79761140879643,"not significant",FALSE
"12917","Zfp647",359.946949693278,-0.00381491891226938,0.0873777964804314,-0.0436600494168304,0.965175384777505,0.983008930735126,"p adj. >= 0.05",0.00744253654083915,"not significant",FALSE
"12918","Zfp65",489.267712683157,0.181205590777163,0.0731598493307273,2.47684477804216,0.0132549533958903,0.0594959986499008,"p adj. >= 0.05",1.2255122413757,"not significant",FALSE
"12919","Zfp652",412.149904122644,0.335890573705004,0.0933657041241047,3.59757982715502,0.000321191934424212,0.00334218153082857,"p adj. < 0.05",2.47596996506619,"not significant",FALSE
"12920","Zfp653",355.350669527797,-0.150840200120849,0.0878562575753178,-1.7168976266891,0.0859978786204072,0.226315631830852,"p adj. >= 0.05",0.645285447886099,"not significant",FALSE
"12921","Zfp654",617.945517277772,0.0401678799044571,0.0674451977218605,0.595563231501028,0.551467045815596,0.733396614332189,"p adj. >= 0.05",0.13466109925712,"not significant",FALSE
"12922","Zfp655",594.373216852651,0.154993991001005,0.0795789660196222,1.94767535635971,0.0514538206451611,0.158265849446498,"p adj. >= 0.05",0.800612786950541,"not significant",FALSE
"12923","Zfp658",366.921644653413,0.0579623745823949,0.0909491552620846,0.637305254956651,0.523926028694114,0.712816431066432,"p adj. >= 0.05",0.147022297973373,"not significant",FALSE
"12924","Zfp660",228.515598623939,-0.235236623611384,0.127614626374248,-1.8433359113674,0.065279980994618,0.187445176465366,"p adj. >= 0.05",0.727125730816866,"not significant",FALSE
"12925","Zfp661",268.603416431662,-0.119801928891808,0.1003323277651,-1.19405112549857,0.232457969828819,0.439721306043651,"p adj. >= 0.05",0.356822490775535,"not significant",FALSE
"12926","Zfp663",165.499348172708,0.00183248477681219,0.134523123761115,0.0136220801716313,0.989131488674838,0.995326598381184,"p adj. >= 0.05",0.00203439000692892,"not significant",FALSE
"12927","Zfp664",2095.13025521235,-0.0875269359082286,0.0452514396074842,-1.9342353893588,0.0530841930776286,0.161863724308332,"p adj. >= 0.05",0.790850471184604,"not significant",FALSE
"12928","Zfp667",220.58520803406,0.267173321280474,0.118675001753748,2.25130244223516,0.0243663882329218,0.0927753753122866,"p adj. >= 0.05",1.03256728008642,"not significant",FALSE
"12929","Zfp668",1036.3280336815,-0.00982680396944285,0.0703270133337296,-0.139730147828272,0.888873205553553,0.942175588319991,"p adj. >= 0.05",0.0258681524807901,"not significant",FALSE
"12930","Zfp672",599.559769339336,-0.161106269948691,0.0950877095761725,-1.69429120405548,0.090209961179409,0.233804058346947,"p adj. >= 0.05",0.631147954669525,"not significant",FALSE
"12931","Zfp677",76.4993426094281,0.341759972158253,0.184869669179763,1.84865356050339,0.0645078534153061,0.185713824495901,"p adj. >= 0.05",0.731155766271987,"not significant",FALSE
"12932","Zfp68",1591.60169848224,0.159999221501208,0.0526199537431262,3.04065682539883,0.00236062720024282,0.0160386295698808,"p adj. < 0.05",1.79483274301353,"not significant",FALSE
"12933","Zfp687",758.351296864642,-0.115425642096015,0.0660814277719521,-1.74671834413673,0.0806862067632107,0.216797896777185,"p adj. >= 0.05",0.663944935337034,"not significant",FALSE
"12934","Zfp688",69.7062163380894,-0.105685982198736,0.192942017756805,-0.547760324202419,0.583856484925241,0.757059579961134,"p adj. >= 0.05",0.120869940539365,"not significant",FALSE
"12935","Zfp689",294.71727905222,-0.103680821837555,0.0986284916198362,-1.05122586926699,0.293154864564119,0.507159840547302,"p adj. >= 0.05",0.294855143373994,"not significant",FALSE
"12936","Zfp69",49.4761934604331,0.461153484316277,0.228934396499424,2.01434774052154,0.0439730369648725,0.141801507857705,"p adj. >= 0.05",0.848319151023198,"not significant",FALSE
"12937","Zfp691",62.828784992356,-0.235069453831049,0.210550780880863,-1.11645016393484,0.264229491122018,0.475475934440851,"p adj. >= 0.05",0.322871459386995,"not significant",FALSE
"12938","Zfp692",364.143312262439,-0.150759303892939,0.103863070946968,-1.45151979927414,0.146635173072178,0.325542933948918,"p adj. >= 0.05",0.48739172676555,"not significant",FALSE
"12939","Zfp697",1122.97217255897,0.164765042114633,0.0678457394272802,2.42852452498119,0.0151603997317159,0.0656120584972487,"p adj. >= 0.05",1.18301633657631,"not significant",FALSE
"12940","Zfp7",267.322712950668,0.00505440779880147,0.100619993208142,0.0502326390377105,0.959937002185618,0.979642889983215,"p adj. >= 0.05",0.00893220917892899,"not significant",FALSE
"12941","Zfp703",633.127267462396,-0.468061882212403,0.0935819432167128,-5.00162602018732,5.68487874831581e-07,1.80464078627259e-05,"p adj. < 0.05",4.74360923146744,"not significant",FALSE
"12942","Zfp704",5508.24688437356,0.188106183039048,0.0521854439407616,3.60457186591298,0.000312667924657392,0.00327171345467552,"p adj. < 0.05",2.48522473999542,"not significant",FALSE
"12943","Zfp706",2805.91750779124,-0.0707801803754287,0.0413192754494358,-1.71300632950463,0.0867113751520783,0.22737572775746,"p adj. >= 0.05",0.643255897887588,"not significant",FALSE
"12944","Zfp707",181.100515010203,-0.0696716984130308,0.121928026403923,-0.571416600989031,0.567717278542554,0.746492407178322,"p adj. >= 0.05",0.126974605269601,"not significant",FALSE
"12945","Zfp708",178.02088380244,0.11048687680335,0.127763963091547,0.864773400338109,0.38716317346443,0.599845660028273,"p adj. >= 0.05",0.221960478983993,"not significant",FALSE
"12946","Zfp709",216.124087921974,0.403924055618225,0.126065743402696,3.20407467338655,0.00135497328421334,0.0104084070240388,"p adj. < 0.05",1.98261573289173,"not significant",FALSE
"12947","Zfp710",562.465133818468,-0.0522772180908514,0.0824969790039581,-0.633686454001463,0.526285466976235,0.714403373719209,"p adj. >= 0.05",0.146056503189812,"not significant",FALSE
"12948","Zfp711",968.09685609641,0.137540408526514,0.0712927626129126,1.92923381680825,0.0537018417832066,0.16303143924122,"p adj. >= 0.05",0.787728637483322,"not significant",FALSE
"12949","Zfp712",181.791137677589,0.376651748112658,0.125052927351144,3.01193867341494,0.00259585034532183,0.0173153075692505,"p adj. < 0.05",1.76156978973728,"not significant",FALSE
"12950","Zfp715",627.857169108756,0.326029688554635,0.0814570395084114,4.00247407126757,6.26835392363864e-05,0.000916529351720483,"p adj. < 0.05",3.03785362226082,"not significant",FALSE
"12951","Zfp719",359.44340943545,0.271395462142933,0.0937477216518468,2.89495528382888,0.00379212547870217,0.0230963758929368,"p adj. < 0.05",1.63645616093805,"not significant",FALSE
"12952","Zfp72",140.463459771224,0.182425679920247,0.142917261395166,1.27644259440321,0.201799107332181,0.402271048419228,"p adj. >= 0.05",0.39548122262193,"not significant",FALSE
"12953","Zfp729a",498.105651074714,0.250868007318587,0.0953018718425434,2.63235131134746,0.00847961303890028,0.0430151798900548,"p adj. < 0.05",1.36637825653417,"not significant",FALSE
"12954","Zfp729b",354.695791277307,0.346940275426171,0.0935464820920661,3.70874743408011,0.000208287059334105,0.00237367968829369,"p adj. < 0.05",2.62457788647328,"not significant",FALSE
"12955","Zfp738",438.885654545884,0.400992334434634,0.0894774741027617,4.48148920670367,7.41239823028311e-06,0.00015549511828941,"p adj. < 0.05",3.80828324093458,"not significant",FALSE
"12956","Zfp74",485.744534914138,0.0854109688164,0.0753839154685397,1.13301316713968,0.257208723904547,0.468085057151333,"p adj. >= 0.05",0.329675222791173,"not significant",FALSE
"12957","Zfp740",2310.81898441063,-0.179823377908505,0.04677893016644,-3.84411052729704,0.000120990469926846,0.00153565903131829,"p adj. < 0.05",2.81370520178839,"not significant",FALSE
"12958","Zfp746",684.54630423405,-0.147282361825308,0.0668398287165279,-2.20351195766736,0.0275586851092792,0.101327970312488,"p adj. >= 0.05",0.994270656558235,"not significant",FALSE
"12959","Zfp747",100.866651101102,0.0634782725033913,0.164406394145764,0.386105861838384,0.699418268717341,0.836128518337773,"p adj. >= 0.05",0.0777269635715688,"not significant",FALSE
"12960","Zfp747l1",74.1650510849573,0.251004885303345,0.192662443630075,1.30282207873005,0.192635511208486,0.389239782816058,"p adj. >= 0.05",0.409782778438308,"not significant",FALSE
"12961","Zfp748",419.541720474542,0.364744713955228,0.0915100801701482,3.98584192339297,6.72412690880696e-05,0.000969343656466514,"p adj. < 0.05",3.0135222274406,"not significant",FALSE
"12962","Zfp758",354.861854499747,0.0660850706862923,0.0984672622141706,0.671137484685563,0.50213294936051,0.694914389075391,"p adj. >= 0.05",0.158068695614629,"not significant",FALSE
"12963","Zfp759",178.385630850925,0.196386846731543,0.162624931466561,1.20760602301576,0.227198841368726,0.43290004198809,"p adj. >= 0.05",0.363612372063501,"not significant",FALSE
"12964","Zfp760",739.953037417117,0.103136726908975,0.0642583625693539,1.60503198004244,0.108486766964039,0.265948021582481,"p adj. >= 0.05",0.575203236097329,"not significant",FALSE
"12965","Zfp763",568.839083188567,0.26420742416897,0.078706628068971,3.35686371848434,0.000788319586482537,0.00676127749500061,"p adj. < 0.05",2.16997123947071,"not significant",FALSE
"12966","Zfp764",88.4981104065403,-0.0728692348022647,0.167866937994277,-0.434089259463047,0.664223624648577,0.812916890989678,"p adj. >= 0.05",0.0899538524742595,"not significant",FALSE
"12967","Zfp764l1",86.1522873243177,-0.0595094081956883,0.17072359209206,-0.348571673466189,0.727410896753851,0.852989634639594,"p adj. >= 0.05",0.0690562462605876,"not significant",FALSE
"12968","Zfp768",341.56632993215,-0.278749479100607,0.109494370961122,-2.54578821407706,0.0109031315627057,0.0517427432302181,"p adj. >= 0.05",1.28615055014277,"not significant",FALSE
"12969","Zfp770",493.970461769745,0.293957301451484,0.0778939238738737,3.77381555366837,0.00016076964203375,0.00194483111152934,"p adj. < 0.05",2.71111810668558,"not significant",FALSE
"12970","Zfp771",516.276501395771,0.0381777557320214,0.114284114786712,0.334060038031291,0.738334254509433,0.860171159259575,"p adj. >= 0.05",0.0654151230286141,"not significant",FALSE
"12971","Zfp772",162.68892194407,-0.0616761574391407,0.129048204564919,-0.477931154850853,0.632699206144579,0.790411360988848,"p adj. >= 0.05",0.102146826037703,"not significant",FALSE
"12972","Zfp773",241.758013182407,0.210016007588383,0.120709496476589,1.73984660460509,0.0818859565782619,0.218848297060896,"p adj. >= 0.05",0.65985682844284,"not significant",FALSE
"12973","Zfp775",293.872814994924,-0.174121165366921,0.0980814169597005,-1.77527171572637,0.0758530332491656,0.208003838284794,"p adj. >= 0.05",0.681928650948171,"not significant",FALSE
"12974","Zfp777",544.193773019049,-0.20292905370393,0.086098716210374,-2.35693472139691,0.0184264857320189,0.075246550250988,"p adj. >= 0.05",1.12351340591754,"not significant",FALSE
"12975","Zfp78",78.6147062598299,0.443787422879937,0.186678566023887,2.37728107908837,0.0174407923541282,0.0722986150010336,"p adj. >= 0.05",1.14087002225139,"not significant",FALSE
"12976","Zfp780b",610.616217005529,0.254986545618104,0.0924883966045415,2.75695714250909,0.00583419977239139,0.0323483787043284,"p adj. < 0.05",1.4901474812212,"not significant",FALSE
"12977","Zfp781",275.675419678962,0.131966261714743,0.112882095379209,1.16906282853293,0.242378318811435,0.451129128570478,"p adj. >= 0.05",0.345699130408364,"not significant",FALSE
"12978","Zfp783",93.6942787459965,-0.442319681489463,0.185008144414955,-2.39081194445896,0.0168111612054747,0.0705094675966012,"p adj. >= 0.05",1.1517525645845,"not significant",FALSE
"12979","Zfp784",70.1328194714928,-0.151905971440405,0.180439898984869,-0.841864644654581,0.399863722293,0.61049626176969,"p adj. >= 0.05",0.214316991011099,"not significant",FALSE
"12980","Zfp786",335.982833888691,0.279039406385754,0.0932270562851895,2.993116135,0.00276144646973643,0.0180632054579482,"p adj. < 0.05",1.74320517821017,"not significant",FALSE
"12981","Zfp787",270.774512586728,-0.110178659465505,0.118378911915774,-0.930728773245502,0.35199388193211,0.565922309076594,"p adj. >= 0.05",0.247243185517065,"not significant",FALSE
"12982","Zfp788",722.889782388055,0.1753211632649,0.0666146539991061,2.63187080829472,0.00849161461485133,0.0430429130188732,"p adj. < 0.05",1.36609834456258,"not significant",FALSE
"12983","Zfp790",650.376246526336,0.195860740881752,0.068241929917247,2.87009381357269,0.00410350032673063,0.0246060597652933,"p adj. < 0.05",1.60895792547617,"not significant",FALSE
"12984","Zfp791",101.876173493927,0.270051080197711,0.173598666045836,1.55560573332061,0.119801874552155,0.284168148244524,"p adj. >= 0.05",0.546424602752215,"not significant",FALSE
"12985","Zfp799",984.800153129348,0.239972334982284,0.0775317478562303,3.09514929841738,0.00196713851290611,0.013962867871242,"p adj. < 0.05",1.85502537163133,"not significant",FALSE
"12986","Zfp800",344.679760172757,0.152607137271258,0.1069957909237,1.42629103400978,0.153784351592861,0.335511128001706,"p adj. >= 0.05",0.474293070876245,"not significant",FALSE
"12987","Zfp804a",417.977656398591,0.34185628438635,0.0987503699326988,3.46182282273306,0.000536530236897303,0.00503696893730563,"p adj. < 0.05",2.29783072740283,"not significant",FALSE
"12988","Zfp808",37.5174116715043,0.0504089769150035,0.267809257229375,0.188227163752704,0.850698579454957,0.922091746399507,"p adj. >= 0.05",0.035225865310009,"not significant",FALSE
"12989","Zfp809",60.9292599867556,0.0949780800641373,0.197303054009505,0.481381702584096,0.63024523864513,0.788644640379079,"p adj. >= 0.05",0.103118643796397,"not significant",FALSE
"12990","Zfp81",1892.97737493081,0.370400229804724,0.0675738551489273,5.48141332159297,4.21941435959616e-08,1.86532096554765e-06,"p adj. < 0.05",5.72924642842751,"not significant",FALSE
"12991","Zfp810",594.563079381761,-0.0725246216384294,0.098006739366908,-0.739996270735208,0.459302257170652,0.660352250536177,"p adj. >= 0.05",0.18022433770843,"not significant",FALSE
"12992","Zfp811",925.161379270656,0.0209863538684373,0.0633336271643713,0.331361944800206,0.740371106325678,0.861189501825701,"p adj. >= 0.05",0.0649012730043301,"not significant",FALSE
"12993","Zfp82",189.605474103986,-0.111466567045422,0.114976861137358,-0.969469560594957,0.332310960482183,0.546618128779158,"p adj. >= 0.05",0.262315968877915,"not significant",FALSE
"12994","Zfp820",48.3871539740962,-0.00478424285168699,0.229887643346613,-0.0208112223086021,0.98339624557082,0.992208174860227,"p adj. >= 0.05",0.00339719910787455,"not significant",FALSE
"12995","Zfp821",1321.64421933352,-0.175036795322521,0.0530541816715612,-3.29920827741928,0.000969579444209587,0.00798826741589563,"p adj. < 0.05",2.09754740508026,"not significant",FALSE
"12996","Zfp825",101.953966954752,0.00912842899917691,0.165706533034709,0.0550879246098576,0.956068416302344,0.977627084237887,"p adj. >= 0.05",0.00982677521514173,"not significant",FALSE
"12997","Zfp827",1490.16781779113,-0.14805687761662,0.0586655592980291,-2.52374441475058,0.0116112313174961,0.0542818883522689,"p adj. >= 0.05",1.26534505256158,"not significant",FALSE
"12998","Zfp830",210.269725357902,0.107152512779825,0.107941484145292,0.992690749328545,0.320860684430102,0.536491770108156,"p adj. >= 0.05",0.270436935811784,"not significant",FALSE
"12999","Zfp839",136.202943046355,-0.0508219190743769,0.150573061039183,-0.337523317409026,0.735722437592871,0.858682074522808,"p adj. >= 0.05",0.066167603151223,"not significant",FALSE
"13000","Zfp84",881.555236147286,0.22858368931619,0.0599908082133223,3.81031188150301,0.0001387915891363,0.00172007563055655,"p adj. < 0.05",2.7644524570394,"not significant",FALSE
"13001","Zfp846",1487.97780723766,0.238245002509569,0.0715446378836835,3.33001898614548,0.000868400624759365,0.00729146579386863,"p adj. < 0.05",2.13718515725152,"not significant",FALSE
"13002","Zfp85",134.935635124813,0.0579527643033057,0.142061140122644,0.40794241305732,0.683315953637339,0.825114974630459,"p adj. >= 0.05",0.0834855310034204,"not significant",FALSE
"13003","Zfp850",252.846801815155,0.251960354039084,0.108088621026819,2.33105346007298,0.0197505409112099,0.0793999468917543,"p adj. >= 0.05",1.10017978805937,"not significant",FALSE
"13004","Zfp853",74.3828310139411,0.761047394983312,0.199447597251828,3.81577620121637,0.000135755506817787,0.00169039985521505,"p adj. < 0.05",2.77201055315363,"gene upregulated",FALSE
"13005","Zfp862-ps",359.562885271035,-0.0641073797628532,0.0872032254332064,-0.735149181058176,0.462248644825501,0.662576789461479,"p adj. >= 0.05",0.178763781833712,"not significant",FALSE
"13006","Zfp865",793.792276043577,-0.09253043586654,0.0650562897434656,-1.42231344934383,0.154935276233732,0.336929238874741,"p adj. >= 0.05",0.472461299108047,"not significant",FALSE
"13007","Zfp866",1202.95404725791,0.123118932064005,0.0586274196256995,2.10002304126712,0.0357268142991018,0.122345997290452,"p adj. >= 0.05",0.91241023459258,"not significant",FALSE
"13008","Zfp867",257.542796232385,-0.196109530647845,0.108929674647228,-1.80033155595985,0.0718083010547632,0.200424270782934,"p adj. >= 0.05",0.698049687850439,"not significant",FALSE
"13009","Zfp868",371.898505740918,0.159531909129246,0.0892941608529807,1.78658836821267,0.0740040430702645,0.204388054775359,"p adj. >= 0.05",0.689544489636833,"not significant",FALSE
"13010","Zfp869",562.228710876958,0.143844003093609,0.075407242913252,1.90756215897041,0.0564478299337833,0.169086792075412,"p adj. >= 0.05",0.771890315245512,"not significant",FALSE
"13011","Zfp87",347.368622115134,0.2780562364891,0.0888538657402872,3.1293656631872,0.0017518415480397,0.0127085685869356,"p adj. < 0.05",1.89590336288451,"not significant",FALSE
"13012","Zfp870",212.199531920632,0.165508980862843,0.123635225475731,1.33868790408225,0.180672295679435,0.372951554885754,"p adj. >= 0.05",0.428347577875518,"not significant",FALSE
"13013","Zfp871",3223.61925225713,0.252367707189767,0.0651580336021409,3.87316334207905,0.00010743177268574,0.00139301788716726,"p adj. < 0.05",2.85604330694419,"not significant",FALSE
"13014","Zfp873",426.224223383057,0.254764139512677,0.116496667195347,2.18687920990457,0.0287513430140178,0.10451716138705,"p adj. >= 0.05",0.980812393918698,"not significant",FALSE
"13015","Zfp874a",161.116819164879,0.285714161892893,0.139869276482962,2.0427228128809,0.0410798852075005,0.135161440490412,"p adj. >= 0.05",0.869147188355386,"not significant",FALSE
"13016","Zfp874b",206.166580580206,0.110224826354527,0.112659621991711,0.978388036510874,0.327882442906533,0.543024580738016,"p adj. >= 0.05",0.265180511042346,"not significant",FALSE
"13017","Zfp879",110.094606566266,0.599807012629012,0.172442945023195,3.47829255959607,0.000504618844020954,0.00479642759821937,"p adj. < 0.05",2.31908210679312,"gene upregulated",TRUE
"13018","Zfp882",519.322768692002,0.407850814718536,0.0884292603129458,4.61217037522622,3.98486154336617e-06,9.25865361063595e-05,"p adj. < 0.05",4.0334521636404,"not significant",FALSE
"13019","Zfp9",534.095629885622,-0.0156897860078322,0.0879563403669165,-0.178381523632988,0.858423358598911,0.927032488415612,"p adj. >= 0.05",0.0329050454753687,"not significant",FALSE
"13020","Zfp90",844.683374804812,-0.0557371782813828,0.0613068839228905,-0.909150403916907,0.36327073963335,0.576683493074354,"p adj. >= 0.05",0.239062479609253,"not significant",FALSE
"13021","Zfp91",2042.50584038793,0.0362549911284919,0.0504135764573962,0.719151341288601,0.472047676475511,0.671354430518016,"p adj. >= 0.05",0.173048140666522,"not significant",FALSE
"13022","Zfp92",40.7314364127239,0.366119370396555,0.259137733055385,1.41283697314086,0.157703664295398,0.340923543391463,"p adj. >= 0.05",0.467343006362953,"not significant",FALSE
"13023","Zfp93",168.335505034835,0.373065052824916,0.141297544436949,2.64027980324449,0.00828376040809848,0.0423477918573106,"p adj. < 0.05",1.3731692301783,"not significant",FALSE
"13024","Zfp930",215.788126588749,0.0985084257131137,0.133851604089659,0.735952522818694,0.461759591597067,0.662299494795837,"p adj. >= 0.05",0.178945576234199,"not significant",FALSE
"13025","Zfp931",102.535033989073,0.153150932964803,0.18248015990232,0.83927443425512,0.401315326214302,0.611700579376052,"p adj. >= 0.05",0.213461108157252,"not significant",FALSE
"13026","Zfp932",1578.90846200351,-0.105537894586462,0.0932418847931517,-1.13187217118774,0.257688179970415,0.468729612113477,"p adj. >= 0.05",0.329077608947801,"not significant",FALSE
"13027","Zfp933",490.040690076394,0.143021669509428,0.0941027283251318,1.51984615170007,0.128549646740614,0.298056167715637,"p adj. >= 0.05",0.525701886828456,"not significant",FALSE
"13028","Zfp934",54.0973622094792,-0.034145013087908,0.230533408341772,-0.148113079720259,0.882253527174314,0.938837477140098,"p adj. >= 0.05",0.0274095822708486,"not significant",FALSE
"13029","Zfp935",288.273022915046,0.140731017196336,0.118223033811427,1.19038577051585,0.233894803218907,0.441514563348027,"p adj. >= 0.05",0.355054966656348,"not significant",FALSE
"13030","Zfp937",303.966828214304,0.0843614282678973,0.104343335360826,0.808498482209433,0.418803679444273,0.626988656202643,"p adj. >= 0.05",0.202740316574646,"not significant",FALSE
"13031","Zfp938",208.381106884931,0.0889785907963738,0.11484740930903,0.7747548798158,0.438484515531046,0.642986977694345,"p adj. >= 0.05",0.191797822678822,"not significant",FALSE
"13032","Zfp939",371.138600892903,0.273542328953472,0.0967369612744989,2.82769197367358,0.0046884894826113,0.0272698280105613,"p adj. < 0.05",1.56431760112327,"not significant",FALSE
"13033","Zfp94",167.121911910248,-0.00310726901492523,0.124437037551173,-0.0249706122555949,0.980078404319305,0.990605562260436,"p adj. >= 0.05",0.00409923777872683,"not significant",FALSE
"13034","Zfp940",247.262681061265,0.219696527550671,0.104112731367136,2.11017927073634,0.0348429173400463,0.119942668679846,"p adj. >= 0.05",0.921026292499763,"not significant",FALSE
"13035","Zfp941",173.356342549553,0.61277785439541,0.144195623626212,4.24962865713505,2.14125194799727e-05,0.00037313297834545,"p adj. < 0.05",3.42813636532392,"gene upregulated",TRUE
