"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Shmt2",530.922564392599,-0.28614026729521,0.0805939638513577,4.4266243137675e-05,0.000686074690700859
"Shoc2",1451.24249081839,0.193190171910655,0.0548520657771924,9.83447189971921e-05,0.00130735956414633
"Shprh",1616.4431583823,0.320374535009988,0.0641175146997481,6.28197853314198e-08,2.6610541863541e-06
"Shroom2",1390.37916983269,0.279000655764154,0.0553192312193239,6.05621788751899e-08,2.5988473762272e-06
"Shroom3",192.730545998395,-0.250327873195018,0.138384572874102,0.00689135237483667,0.036770626239813
"Siah3",380.229948563174,-0.350218824383864,0.092255456784539,1.28862670320981e-05,0.000244264290476059
"Sike1",683.562648652145,0.159283148779213,0.0732402757314609,0.00816321152493637,0.0419269106796201
"Silc1",40.6854725170088,0.423726177204158,0.365362633270818,0.00684392504831114,0.0365916674457999
"Sinhcaf",786.498003884746,-0.222511996201715,0.0796524379252038,0.00084206383959948,0.0071111211685151
"Six3",338.438830497954,-0.234365990349742,0.126131190687424,0.00717103648511727,0.0378827465493866
"Ski",3209.3235916593,-0.155173189214628,0.046379923929049,0.000263323348374864,0.00285281397326518
"Skic3",627.854452873553,0.234815985278896,0.0765765735376041,0.000331437835481568,0.00341388744693837
"Skil",1374.64849833542,0.176150539757835,0.0592023686007622,0.000755834712893585,0.00654229074090676
"Slain1",1329.86095784967,-0.19773019492968,0.0635247264982223,0.000389786955801493,0.00388430662309294
"Slc12a4",182.599492956977,-0.285683474382413,0.126879812328145,0.00220841920517302,0.0152803122946163
"Slc12a5",1427.32609629838,0.471201732498762,0.0866414020897513,3.81675865866764e-09,2.40501096492715e-07
"Slc12a7",337.449811422106,-0.412373923663106,0.101179623860489,3.40483409638006e-06,8.12595731625197e-05
"Slc16a2",1383.84229474977,-0.229067250631682,0.0848544051827381,0.00100832826400339,0.00824563410923694
"Slc16a6",166.558148805505,-0.318685108012543,0.14581335791544,0.00213626576527881,0.0148984463693928
"Slc16a7",971.782804702639,0.600010959807495,0.0955387085951701,2.08232489562914e-11,2.23028846951368e-09
"Slc18a2",163.287268871319,-0.277926636901405,0.160891851859543,0.00646003769501922,0.0349075211625034
"Slc1a2",2220.00888162686,0.266275578836696,0.0603290157906483,1.41163228176762e-06,3.85027819461835e-05
"Slc23a2",1298.95253609472,0.136992497281123,0.0626309042688323,0.0104479760387263,0.0499818151519838
"Slc25a1",840.242113619963,-0.268035766666514,0.069275559462018,1.43462922388632e-05,0.000266194442189836
"Slc25a12",1039.22244216149,0.144354302459585,0.0591861526028584,0.0050940673435515,0.0292287644529388
"Slc25a22",1322.58595177872,-0.136065460349058,0.0580399294515754,0.00717166918886976,0.0378827465493866
"Slc25a3",2311.08258679026,-0.148873067199921,0.053692951381185,0.00188650084180015,0.0135069359184104
"Slc25a39",561.222269022563,-0.199698806125305,0.0792219150787222,0.0022290904308247,0.0153279767598704
"Slc29a4",1759.24623241371,-0.197987910319689,0.0567180835746893,0.000107420483449717,0.00139301788716726
"Slc2a13",284.627104113381,0.248475388219021,0.112071514739468,0.00309558795666939,0.0196631030574554
"Slc2a4",38.3562050494672,-0.934250205266638,0.351216059158375,0.000278690255089065,0.00297766862979995
"Slc30a1",376.54669750517,0.229876892393858,0.0950250209927176,0.002209951809725,0.0152828898379618
"Slc30a4",916.048566827465,0.232363480960705,0.06864958345752,0.000115056453260964,0.00147825939299184
"Slc30a7",803.629806303252,0.20457438400497,0.0660486600599722,0.000387105157512322,0.00386635583401617
"Slc32a1",820.91826660874,0.247685251566246,0.0719183036263466,8.33009156685128e-05,0.00113957036658046
"Slc35a4",564.28406778627,-0.188002809414374,0.0784044287291112,0.00345216980697031,0.0215539739511976
"Slc35a5",584.316040863518,0.229640300871321,0.0918574635898282,0.00180259043290987,0.013026509250222
"Slc35e3",742.48040796008,-0.146156051740016,0.0666455613359659,0.00917070167388989,0.0455561175911861
"Slc39a10",2326.74614119466,0.268466207839608,0.0508547269268914,1.79228280095184e-08,8.87651639839833e-07
"Slc44a2",799.293718044227,-0.255901763761268,0.0627526198276212,6.53690179486375e-06,0.000140027876822008
"Slc4a10",681.701139025378,0.39018952058327,0.0878247344463339,7.19725898396634e-07,2.210179250694e-05
"Slc4a2",383.842449002441,-0.305543776032204,0.148100866051121,0.00294789693019548,0.0189905105909023
"Slc52a2",276.984176205211,-0.250609895199976,0.112577566965176,0.00295909003338667,0.019034693408123
"Slc5a3",942.258077036173,0.350984630202662,0.0812536261433122,1.43013499686613e-06,3.89268562989966e-05
"Slc6a7",220.725710929396,0.472997216267465,0.145498330099736,6.80447373372393e-05,0.000977558745562477
"Slc7a14",615.683702290761,0.329373488574925,0.0774094746573273,2.07979355562778e-06,5.34097471770767e-05
"Slc7a5",1574.75260004377,-0.289202965008938,0.0812748443733988,4.13937571768272e-05,0.00064611535195204
"Slc7a6os",369.824956863686,-0.244332151392327,0.0955454736338389,0.00137296572301871,0.010522077041913
"Slc7a8",384.731950721688,-0.232984226254274,0.109716853035862,0.00426619693778083,0.0254081729015934
"Slc8a1",5698.12569877577,0.376922945384134,0.0566030140339759,2.55066941978759e-12,3.3672635374158e-10
"Slc9a6",1651.7957881141,0.286415936829711,0.051119936768932,2.73280915666133e-09,1.79114566317693e-07
"Slc9a7",653.486120765848,0.49564815387364,0.09837734816884,3.14238392988213e-08,1.43244864679125e-06
"Slc9a8",749.536025264342,-0.21774784805945,0.0728799143808484,0.000486168098614583,0.00465125528768955
"Slitrk4",393.811763603811,0.531457649618874,0.0866046756306673,5.62713453003833e-11,5.29513359276607e-09
"Slitrk5",951.738065227983,0.1792919116514,0.0728921301801999,0.00322456173881669,0.0203450078291049
"Sltm",1978.29287192399,-0.163472263705542,0.0436660990793441,5.63187088327516e-05,0.000840188385350432
"Smad1",1014.87516550859,-0.154734039956172,0.0550712616636146,0.00158290375480931,0.0117748018440756
"Smarca1",1108.50911617488,0.46161454346904,0.0658534154768255,1.80559327225966e-13,3.6595208874998e-11
"Smarca2",4401.70842238646,-0.189701739461342,0.0522587624809896,6.72116913447984e-05,0.000969343656466514
"Smarca4",8024.09760307795,-0.205474159040645,0.0487485807950819,5.36519154145174e-06,0.000119192299101324
"Smarcb1",1693.2383105982,-0.293545829409438,0.0609541201711348,1.72580610032628e-07,6.33308344448425e-06
"Smarcc1",3243.79500658611,-0.141454821441978,0.0491936743662071,0.00150715126889623,0.0113070676631201
"Smarcd1",2618.81769776818,-0.275123893520534,0.0511311833357555,1.00520886214567e-08,5.44536203951033e-07
"Smc1a",2284.37780567713,0.135887363912636,0.0470099796707385,0.00153536847556794,0.0114795370585313
"Smc4",941.528415191037,-0.177142245669397,0.0745008884108211,0.00406781768624311,0.0244588910080177
"Smchd1",1550.00308093342,0.225649123666852,0.0632351009796825,6.21561814391176e-05,0.00091084041632807
"Smg1",4332.46111936983,0.219546613124759,0.0625128497437632,8.06319930065319e-05,0.00111697778745326
"Smim10l2a",336.130758795097,0.302346365617471,0.121496348520211,0.00113660173742531,0.00906391724506113
"Smim17",73.4201521308998,0.383129464351702,0.225021357567256,0.00412279677400137,0.0246992836292379
"Smim29",78.9332348109258,0.409117093229296,0.209789732588089,0.00248728683920145,0.0167181208263469
"Smndc1",508.619144719323,-0.203372069394855,0.077574347491759,0.00163360588350411,0.0120769494440422
"Smo",546.788423635549,-0.332147356568231,0.0760340906968691,1.22452665320054e-06,3.41055267003467e-05
"Smoc1",272.464281192003,-0.245951795824161,0.103748135596827,0.00218937941743887,0.0151804654975472
"Smox",442.881175443348,-0.203990906195791,0.0908134039297943,0.00423263986085623,0.025253984387192
"Smtn",176.695757879484,-0.260827717132089,0.145111763883124,0.00647885878073364,0.0349805268759774
"Smyd3",396.875547994678,0.288493112843735,0.0994034169291098,0.000383605863763793,0.0038459845123472
"Snap47",2759.28080778076,0.171471007855095,0.0431104168600292,2.02504465925322e-05,0.00035711633607255
"Snap91",3444.72516712333,0.126714800709636,0.0418054989497724,0.00108811735559634,0.00876496011865608
"Snapin",339.792633473604,-0.245711182980712,0.0928449809453341,0.00107519856005407,0.00869136015862196
"Snd1",1610.2885672899,-0.192293570731614,0.0689261262598221,0.00111262065890243,0.00891585435546269
"Snhg11",6026.13557026225,0.396357061135668,0.289865380528038,0.00603209205479621,0.0331802842295972
"Snhg14",896.003000144684,0.232778093373426,0.0667997736565258,8.03022101172928e-05,0.00111475375772942
"Snhg17",242.12053708067,-0.288729108528589,0.121916293262941,0.00164119843425386,0.0121151653719756
"Snhg20",129.968929811919,-0.330539654073016,0.161433631615138,0.0027015987155021,0.0177776530859264
"Snrnp200",3407.99976304903,0.203348491600351,0.0492110592391874,7.86253180656483e-06,0.000162607525933572
"Snrnp48",293.020455385071,0.297941784258497,0.147471944260425,0.00334905261605295,0.0210498183033786
"Snrpa",1232.28524863541,-0.224983241475593,0.0701211417895078,0.000223107749892662,0.00250573017654385
"Snrpc",700.206561633099,-0.23703957491764,0.0908032510476638,0.001263208205499,0.00983917592860654
"Sntg1",141.722221043019,0.33506560690128,0.146386324776158,0.00158614134595165,0.0117855759117693
"Snx13",842.97324476444,0.21107394604279,0.0682433468701848,0.000369686055671283,0.00372342820903171
"Snx16",634.990878225759,0.189669759066719,0.076272065771866,0.00270789694025095,0.0178013145164002
"Snx30",682.667515600067,0.18766700613185,0.0671460750368731,0.00114230378472546,0.00907402973132794
"Sobp",2564.17102582595,-0.197063095191215,0.0625695326375812,0.000346352322197412,0.00352888282492553
"Sod2",1194.70184936303,0.232802543561427,0.0602896211757261,1.89088105663354e-05,0.000335720580055125
"Sorbs3",93.2119334623403,-0.471947989888569,0.210280651589803,0.00114105696810243,0.0090719882304052
"Sorcs1",391.562117115607,0.250927378496675,0.0935227633851074,0.000928687203850747,0.00771894335869384
"Sorcs3",262.077408358915,0.276410306896784,0.114576607026076,0.00160064293256162,0.011879926756939
"Sowaha",114.651592806,0.361327703936711,0.165886143652965,0.00182423946433972,0.0131403223360796
"Sox1",974.273789512258,-0.328220987680299,0.0725575560499126,6.07475761681367e-07,1.90544897247389e-05
"Sox12",2829.04993469253,-0.139104031398038,0.0500722289102759,0.0020909497436912,0.0146211103627324
"Sox13",124.856486650961,-0.470907774992645,0.15698036019604,0.000151769811887528,0.00185002680062635
"Sox1ot",653.106880380538,-0.310461368367431,0.076174131495294,4.84097703506594e-06,0.000109017147794801
"Sox2",1126.00977249614,-0.3097604584404,0.0854509238753142,2.97173690285721e-05,0.00049121282256262
"Sox21",283.037793647809,-0.256875430628034,0.115289046490847,0.00281960201160679,0.018343425630078
"Sox3",121.430346951964,-0.635901344560216,0.184306157409476,2.74024309303831e-05,0.00046222743287691
"Sox4",21279.5356502721,-0.180798510252582,0.0729461838617646,0.00265508625800006,0.0176212122734976
"Sox9",764.667502341071,-0.352177525880761,0.104113826494663,5.96147747719162e-05,0.00087848438797005
"Sp3",1518.43875950748,0.166783166300827,0.0510909365573839,0.000321929442063081,0.00334218153082857
"Sp4",1745.11092945743,0.184708837540609,0.0546290593846874,0.000177531207345263,0.00210892346759828
"Sp8",277.775649285198,-0.31629304258483,0.114361470847472,0.000487559433747288,0.0046582921111775
"Spag5",234.515514472397,-0.325810031785841,0.129875500773335,0.000953698813592543,0.00790190450960261
"Spag9",6791.81419022815,0.139062157389989,0.03310094386425,1.12591588277396e-05,0.000221385311039763
"Sparc",1415.7778568342,-0.248554800670912,0.0880944371540883,0.000622547840352836,0.00565227101916489
"Sparcl1",2232.72615192808,0.174052910997264,0.0553861581789884,0.000449844361733784,0.00436395406589166
"Spata13",641.618685695579,-0.30214433678566,0.0907301942972445,8.87437873630496e-05,0.00120526871620703
"Spats2l",344.026845715284,0.272461588931564,0.104805423065337,0.0010109597313813,0.00826202450447717
"Spcs3",857.430241515609,0.136604651599627,0.0593273656981861,0.00794626256810058,0.0410847971240805
"Specc1",528.736649492589,-0.174272532868501,0.0815583443976402,0.0074747576182068,0.0392008188145925
"Spg7",584.818930278772,-0.219993473513105,0.0829366455134796,0.00129418791425195,0.010046924915943
"Sphk2",409.018842508308,-0.250796230081157,0.0968023731806742,0.00118892060908944,0.00937894617014625
"Sphkap",1217.63660162678,0.397734076676949,0.0763181970960391,1.56073425030839e-08,7.93865367319025e-07
"Spock2",4652.90901659435,0.149463091296443,0.0478298350799005,0.000620983513712582,0.00564228982199164
"Spock3",278.500868484249,0.403653686798562,0.140521398822216,0.000264081009431383,0.00285838215939971
"Sppl2a",1233.03854508779,0.200925626798179,0.0526859242426935,2.97919258216014e-05,0.000491828108739068
"Sppl3",1663.47525550442,-0.210179803925699,0.0501170785789268,5.51296871681559e-06,0.000121858808515652
"Spry2",354.00622520763,-0.290880353027162,0.0970262368235974,0.000282873611943379,0.00300817711003145
"Spry3",113.155265909774,0.288846184457987,0.170773871683394,0.00644969907621057,0.0348659563520714
"Spryd7",451.704038371233,0.18816655141393,0.0884322180882553,0.00657201933505372,0.0353969198054049
"Spsb1",103.456888257803,-0.276909067768907,0.184831385221864,0.00907050305780557,0.0452118075230914
"Sptan1",21563.0258742745,0.212980650266283,0.0389533652673459,1.10460927730304e-08,5.87690215908329e-07
"Sptb",495.33171352136,0.255290648272379,0.0808479990700993,0.000211923282086643,0.00240471775900899
"Sptbn1",11110.5488899275,0.36079705444737,0.0370495077090875,2.32590650305872e-23,3.40461025236618e-20
"Sptbn4",1957.37929072813,0.164773087867814,0.0779268205999535,0.00879310231562421,0.0441801410778159
"Srcin1",4378.07495707912,0.155691580213248,0.0560068121067335,0.00171450160715531,0.0125134870762681
"Srebf1",691.12853681916,-0.329487931211655,0.0702072041188602,2.7243996671659e-07,9.42027328484082e-06
"Srebf2",4580.22629763696,-0.150950683610536,0.0489067774961041,0.000699792739203266,0.00619145033328665
"Srgap2",4011.95529832859,0.106513825118391,0.0438510673687713,0.0081647277695886,0.0419269106796201
"Srgap3",5841.8211225766,0.189825344978509,0.0538384318418106,0.000100851171858213,0.00133528978699508
"Srrm1",2757.84318538195,-0.262078785159538,0.0570228991070863,6.03869968156817e-07,1.89865941777993e-05
"Srrm4",3326.74909291636,-0.184266806466819,0.0660070117655476,0.00121161648733575,0.00954655239483322
"Srrt",2086.6172810534,-0.137138785843469,0.0437053789494362,0.000679759495291218,0.00603853782263419
"Srsf2",3769.05367776724,-0.198662393517739,0.0445480962625014,1.87895974764833e-06,4.88233051588149e-05
"Srsf3",5140.37994827973,0.0886438465420997,0.0339997653042844,0.00602319688548297,0.0331735362135873
"Srsf4",1590.09476291465,-0.254455127501523,0.068480113433772,2.85982191006875e-05,0.000478112866031036
"Srsf6",3570.61950065025,-0.161143675526532,0.0553172688654938,0.0010625452049103,0.00860354672986375
"Srsf9",414.824103989349,-0.218654050792725,0.0986735534498574,0.00393730452573396,0.0238702484224663
"Ssbp2",4163.1881329889,0.152519231627934,0.0499680282032766,0.000777687555958865,0.00669624566156999
"Ssbp3",3687.18393227456,-0.296043952076771,0.0456953630590167,1.16361451789404e-11,1.33299631815097e-09
"Sst",842.572103479994,0.286412699683032,0.107189033784107,0.000760567549684276,0.00657030616363322
"Sstr2",440.803623994051,-0.377340783282528,0.101984639922568,1.6954457354563e-05,0.000305969892039744
"St6gal2",2384.44794651899,0.195580215892678,0.0704450070239383,0.00114022037916266,0.0090719882304052
"St6galnac3",393.296889875997,0.325972734420628,0.0934032388227642,4.52676735849729e-05,0.000700480704134433
"St8sia2",4326.10551152636,-0.102219884542671,0.0384835883735829,0.00449393041096029,0.0264063511302368
"St8sia3",1528.03169057514,0.153986337359686,0.0583552434721832,0.00265480445672254,0.0176212122734976
"St8sia4",1485.19126730062,0.393059107806922,0.0581183981723613,1.19686702551821e-12,1.74617458890969e-10
"Stag1",1534.17880638013,0.12785095786085,0.0517497220049391,0.00570322327912103,0.0318114222023521
"Stag2",1908.71276319633,0.264713422136806,0.0455374844935945,9.0970241712005e-10,6.44323636727932e-08
"Stam",1174.27870283722,0.206358493095336,0.0598203941450478,0.000113300193413938,0.00146048605482898
"Stau1",1848.46542361934,-0.175626082592784,0.046784143709867,4.73152163208092e-05,0.000727787599040942
"Stil",135.492926401737,-0.328055411904522,0.159588828282223,0.00268923543800001,0.0177204796105098
"Stk11",1255.97974386363,-0.201462871127547,0.0568291443030553,8.30532940728015e-05,0.00113736392527556
"Stk24",1050.31501247916,-0.149589033014837,0.0605966515867872,0.00435454754791092,0.0257596809143145
"Stk35",570.479300540367,-0.188952935104984,0.0740534804024311,0.00228322817628089,0.015625583373675
"Stk38",1293.44197912575,-0.173307021478657,0.0635848583770801,0.00164873365499355,0.0121533278014956
"Stk4",1022.11723012029,0.20262064573997,0.0567971627160089,7.57806965972568e-05,0.00106432291788088
"Stmn1",22836.7965627466,-0.129018427548291,0.0413279130860953,0.0007445771127257,0.00646183062124399
"Stmn3",4603.64400270765,0.14658667696751,0.0503304916085684,0.00127114208629522,0.00988549341490746
"Stmn4",2910.7636590831,0.142280924082505,0.0522761208775794,0.00241467178668907,0.0163423489783421
"Stox2",5210.87330627397,0.132698079334937,0.0400934056658417,0.000399276246364195,0.00397285896495613
"Strbp",5523.3998375539,0.134883432832859,0.0456263722614125,0.00126721795752279,0.0098607970303634
"Strip2",220.422584557665,0.343291939798747,0.148834648095553,0.00145604527297998,0.0110157248409355
"Stt3b",2512.72939938806,0.102843071618842,0.0407554034461377,0.00657122666864878,0.0353969198054049
"Stub1",1097.59598282824,-0.159044225764666,0.0599628855498506,0.00234063436069081,0.0159356677352665
"Stx1b",3158.78904775538,0.146637191289034,0.0432523050161372,0.000255671417253765,0.00278135033104963
"Stxbp5",863.829294153283,0.203005062834729,0.0676462318711905,0.000535243109771109,0.00503304263249435
"Stxbp5l",411.859771367932,0.471085818269396,0.097963086346632,1.04442583250719e-07,4.14435720405114e-06
"Sufu",635.945700385847,-0.177405815498458,0.0737322699933612,0.0037806863471696,0.0230586860822279
"Sugp1",631.563293270414,-0.276831874633054,0.0707631996622851,1.14138778115995e-05,0.000222765075985202
"Sun2",1259.08259739705,-0.15004490572117,0.0578298469360168,0.00311398628280205,0.0197513987913501
"Sv2a",2443.36463699616,0.188261203722044,0.0568497596522376,0.000219018648413593,0.00247223240948919
"Sv2b",624.181291972006,0.321955539832909,0.100682643077538,0.000127700765192807,0.0016052766036737
"Sv2c",327.127442026333,0.490534398368578,0.131361185049457,1.13445610100679e-05,0.000222117475841424
"Sympk",1874.23343339041,-0.138800114519789,0.0484834448530669,0.00161421819989589,0.0119697246904448
"Syn3",2801.85185849653,0.219415420830425,0.05402076895751,9.31959042538355e-06,0.000186590097665658
"Syncrip",5196.598779899,0.179503451914758,0.0556735035625963,0.00032451723305704,0.00336629136086099
"Syne1",931.821427572062,0.190056194500188,0.0949497650696465,0.00844504615683693,0.042939034376754
"Syngr1",1548.20579007726,0.156384738514486,0.0574040140310192,0.00202508321684677,0.0142436979704962
"Synpr",310.458002583548,0.289436457188971,0.137615700264723,0.00300713343445528,0.0192403962435716
"Syt1",3754.39846346125,0.128651394638781,0.0470982358192062,0.00269938310044711,0.0177719505073914
"Syt10",59.4176237440425,0.875530989052223,0.278685902062579,6.40618201355711e-05,0.00093151260316337
"Syt11",5388.98041259681,-0.149873834589003,0.0548697269991967,0.00211202581921876,0.0147371971093156
"Syt13",302.60231155422,0.399908582817537,0.12045047414249,6.3637535276027e-05,0.00092841737511227
"Syt14",1055.27671331144,0.19156085733891,0.07167622279412,0.00159241883058435,0.0118255499854105
"Syt16",1526.16508452525,0.139180695593367,0.0606740863360229,0.00793326647220171,0.0410350946511002
"Syt4",6363.12882549035,0.20569186658928,0.0385821433309873,2.01295060499621e-08,9.78546541336535e-07
"Syt7",2932.42184688556,0.138580837453033,0.0537366268964431,0.00374250961525491,0.0228788035597996
"Sytl5",119.394874170679,0.367424957851353,0.196942384114069,0.00329163485479814,0.0207086903424597
"Tab3",1007.29551324094,0.147620214934435,0.0668370211079635,0.00871474347538491,0.0438700919162097
"Tacc2",1765.06912362629,-0.160141269030458,0.0550397049755678,0.00112113030703132,0.0089785839907785
"Tacc3",288.189476628687,-0.389513885201833,0.0974390863718971,5.0285380416454e-06,0.00011285512804197
"Taf1",1771.53596484903,0.141094373225506,0.0628680424708021,0.00863241678308034,0.0435221809032914
"Tanc1",178.4259928624,-0.421651095692736,0.125297027033795,5.12110048529002e-05,0.000777250896235146
"Tanc2",4575.90235755855,0.142564403619183,0.0619831276011997,0.00742782212411749,0.0389857086307266
"Taok1",4207.51362111661,0.251312655710255,0.0498040898258884,7.06271352319625e-08,2.93514788500276e-06
"Tarbp2",541.754169604022,-0.178417456414814,0.0773767223904751,0.00480935052008872,0.0278376027028334
"Tardbp",5763.74710768022,0.1600868094281,0.051658529348207,0.000602110635245939,0.00548941557697578
"Tasor",2055.49071344268,0.169493979254599,0.0698324710058275,0.00392231354270921,0.0237903124363035
"Tasor2",2146.91284363112,0.284935868902302,0.0706103176173325,6.60315416105105e-06,0.000140760441614379
"Tbc1d1",505.920320630355,-0.336703562861347,0.0986144227509668,5.62198728591469e-05,0.000840188385350432
"Tbc1d10b",1127.82079809385,-0.184132590789868,0.0560716714424371,0.000264271251719208,0.00285838215939971
"Tbc1d16",6811.64808304724,0.202496403676821,0.0392195366266793,5.52688253303329e-08,2.39510363454541e-06
"Tbc1d17",613.89258009867,-0.343575439082797,0.0720503768417332,1.79616219408894e-07,6.53664108975903e-06
"Tbc1d24",2599.87411616974,0.175642360361954,0.0457927426019664,3.47137190468121e-05,0.000556348582387716
"Tbc1d7",222.343041487268,-0.227268798966209,0.109019496919985,0.00490249021987385,0.0282945007224182
"Tbk1",453.201085641307,0.196462576862293,0.0813978650430261,0.00305109919318948,0.019464978581636
"Tbr1",3684.53447116131,-0.244811721724978,0.061807759254349,1.14451988694363e-05,0.000223045931813541
"Tbrg4",480.892354205552,-0.182204228771821,0.0792101047029524,0.00466193618559872,0.0271337004544517
"Tbx2",62.6021667095281,-0.71036100233715,0.240460280572219,0.00013356324055251,0.00166783140382822
"Tcaf1",6062.19461195107,0.143094394067367,0.0347708579878659,1.54759966132885e-05,0.000283038160113077
"Tcf19",126.306110554859,-0.327066019544323,0.164671319799981,0.00311205195870142,0.0197486380076746
"Tcf20",3259.07985806295,0.243737388699048,0.0486781533763396,9.08191971484263e-08,3.63663253262422e-06
"Tcf3",1539.04021571007,-0.366203839835389,0.0658704432299914,2.48608971433599e-09,1.64350084798325e-07
"Tcf4",19330.0119946395,-0.226314957014309,0.0462253600050276,1.83564905706098e-07,6.66193958063949e-06
"Tcf7",69.7098196198318,-0.798760321599172,0.221289518548646,1.36665854842435e-05,0.000256107535091642
"Tcof1",805.796012438886,-0.282805767102966,0.0757491980700997,2.24669704307902e-05,0.000388935438180329
"Tcp1",4072.51883166237,0.135289338561875,0.0400358875962989,0.000301780035026799,0.00317797776294408
"Tcp11l1",1864.07675735198,0.2079119467941,0.058538324997406,7.68460430190781e-05,0.00107470251670205
"Tdg",2346.38978017057,-0.244012404969691,0.05298614376356,6.57410492001956e-07,2.04745291291578e-05
"Tdrkh",1062.87100360185,0.150638810645668,0.0672365494088675,0.00778550741192486,0.0405080073636248
"Tead2",416.103225619146,-0.448571513938782,0.102146837071529,7.83072322033034e-07,2.36609971799615e-05
"Tecpr1",1333.04793782935,-0.171404115873193,0.0525746198384602,0.000308948324652808,0.00323793574301996
"Tedc1",161.825409990867,-0.564932301239992,0.141539105958041,3.6776773416306e-06,8.65173594618598e-05
"Tedc2",162.02270489958,-0.409250797916832,0.132006434571934,0.000128102964468961,0.00160879738218693
"Tenm1",1341.97252658043,0.707810875551437,0.0748046399374006,1.83121890837434e-22,1.85572906914796e-19
"Tenm2",4328.3786503456,-0.154137776406487,0.0472177867285827,0.000364161763222612,0.00367621997601126
"Tenm3",3918.67996394992,-0.121529511340035,0.0531976220644467,0.00991379596384098,0.0482825685869283
"Tenm4",4026.94538754932,-0.130303777325571,0.0624809703249271,0.0103681584597941,0.0497414856334039
"Tes",432.356550707591,0.280066456345166,0.0867460596971895,0.000143069800688476,0.00176644944167758
"Tet1",1149.0737043447,0.235337269053151,0.0597993524776805,1.37532095349444e-05,0.000257171997843324
"Tfap2c",156.661328483859,-0.673588131555556,0.178054861498335,7.65358010325269e-06,0.000159538392848498
"Tfip11",684.294285629892,-0.150716886079002,0.0689405119570514,0.00881410673608646,0.0442687922764785
"Tgfb1i1",98.6565444095399,-0.262732180962335,0.176672715362633,0.0102087693383547,0.0492458173795257
"Tgfb2",360.419654404958,-0.340007758015363,0.1053633201092,0.000106388651839379,0.00138631463831057
"Tgif2",362.257419849468,-0.34965950175383,0.107673719280539,9.56750888566903e-05,0.00127961788893202
"Tgs1",974.759773738097,0.256238365995727,0.0628024525662042,6.51064298307588e-06,0.000139692525503325
"Thnsl1",629.780863468599,0.289737936817243,0.0840288162704964,6.30110392915923e-05,0.000920296487391837
"Thoc2",2618.14814728934,0.142466046897777,0.0426724966881818,0.000321801429698164,0.00334218153082857
"Thsd7a",844.895947320496,0.360809850264597,0.072602888257581,6.16662531332269e-08,2.62061683476494e-06
"Thsd7b",236.63481895702,0.347809065815319,0.144541446874834,0.00112583499232694,0.0090053128044415
"Thtpa",804.703006662307,-0.160342043673727,0.0705983238373483,0.00639948498663413,0.034651383154097
"Tia1",5098.03896904436,-0.153522242331259,0.0643116484124969,0.00519952255293863,0.0297173579663399
"Tiam2",3563.09747878235,-0.266596327532769,0.0587756892317967,7.89748825315102e-07,2.37755452460141e-05
"Ticrr",133.166114571143,-0.459163907593299,0.166257910741602,0.000315291822483588,0.00329393693053036
"Timeless",309.117125037146,-0.270639805784673,0.107480948028084,0.00125959599729259,0.00983051994569468
"Tinf2",216.567333648708,-0.247298291827519,0.15361591268621,0.00959221718308179,0.0471541814522298
"Tjp2",290.476753427104,-0.314061701151525,0.10987005409245,0.000384002931854759,0.00384703773707574
"Tkfc",340.555635938958,-0.180654494058726,0.0910388644864463,0.00971132642257983,0.0475425545488914
"Tlcd4",291.448110343912,0.537436583907242,0.103488436896616,1.32526497674479e-08,6.90080664175333e-07
"Tle3",2111.14555358431,-0.207165493790733,0.0494887262969648,5.92921295060863e-06,0.000128896784507125
"Tmeff2",456.261575667183,0.201602027565098,0.102073485658329,0.00788514452118415,0.0408760324969729
"Tmem106b",1458.66476345672,0.250623271938555,0.0593299237770822,3.63331501266348e-06,8.59340969063352e-05
"Tmem108",686.476667399693,-0.286517779531869,0.0823379687348479,5.65078558027591e-05,0.000840188385350432
"Tmem121b",665.564084080837,-0.181872210949446,0.0851642381659276,0.00686000897411109,0.0366479149330655
"Tmem130",2087.02063525926,0.278779331368036,0.0848766089364612,0.000118760064934206,0.00151309970545768
"Tmem131",2299.67673531821,-0.145254630758678,0.054111129252509,0.00254913660009942,0.0170815491198931
"Tmem131l",2708.76540234052,-0.195039519354824,0.0557497395875056,0.000103894286782441,0.00136189386474813
"Tmem132e",170.553794312905,0.406411520539865,0.150212510364765,0.000425621483413091,0.00418131053130803
"Tmem134",135.870112408438,-0.264511262994765,0.159780558679614,0.00795859354617533,0.0411162789714956
"Tmem167",1568.09407370681,0.163658648586161,0.0529316812946956,0.000592660374750312,0.0054257871973319
"Tmem170b",2007.43144733571,0.13737799348864,0.0539995949114294,0.00417517603478391,0.024979005032808
"Tmem178b",3112.08128100453,0.306161051657779,0.0509956689344542,2.7909192307464e-10,2.2556791377824e-08
"Tmem184b",634.08423462099,-0.173028592794928,0.0711702584609779,0.00372057042018091,0.0227638040952675
"Tmem19",611.241696787171,-0.207052490428747,0.0784536635814626,0.00150173242454762,0.01127926052508
"Tmem200a",437.50391045692,0.208403004489606,0.0879554215537032,0.00303221212403374,0.0193726297390982
"Tmem229a",166.580872694421,0.302167981687705,0.155854376079925,0.00387263888631365,0.0235106657549751
